name,name_kana,prefecture,municipality,lat,lng,rank,category,description,official_url
源照寺,,東京都,,35.7540556,139.8656978,D,寺院,,
永元寺,,大阪府,,34.5261138,135.5686422,D,寺院,永元寺（えいげんじ）は、大阪府堺市美原区にある臨済宗妙心寺派の寺院。 蕪坐離庵は大阪都市景観建築賞を受賞した。,
丹後神社,,埼玉県,,35.8582961,139.885177,D,神社,丹後神社（たんごじんじゃ）は、埼玉県三郷市に在る神社である。旧社格は村社。,
妙見寺 (稲城市),,東京都,,35.6340676,139.4984141,D,寺院,妙見寺（みょうけんじ）は、東京都稲城市にある天台宗の寺院。山号は神王山。,
東陽寺,,埼玉県,,35.9805756,139.7617227,D,寺院,東陽寺（とうようじ）は、埼玉県春日部市にある曹洞宗の寺院。,
代田八幡神社,,東京都,,35.657154,139.6595019,D,神社,代田八幡神社（だいたはちまんじんじゃ）は、東京都世田谷区の神社。,
修性院 (花見寺),,東京都,,35.7300802,139.7660626,D,寺院,修性院（しゅしょういん）は、東京都荒川区にある日蓮宗の寺院。,
寄木神社,,東京都,,35.6181361,139.745707,D,神社,寄木神社（よりきじんじゃ）は、東京都品川区の神社。,
宜雲寺,,東京都,,35.6820166,139.8033618,D,寺院,宜雲寺（ぎうんじ）は、東京都江東区にある臨済宗妙心寺派の寺院。,
高倉寺,,埼玉県,,35.8390757,139.3787378,D,寺院,,
長森稲荷社,,神奈川県,川崎市,35.6127462,139.565597,D,神社,,
光了寺,,茨城県,,36.1520007,139.7112231,D,寺院,光了寺（こうりょうじ）は、茨城県古河市中田にある真宗大谷派の寺院。,
浪合神社,,長野県,,35.3785286,137.691649,D,神社,浪合神社（なみあいじんじゃ）は長野県下伊那郡阿智村浪合（旧浪合村）に鎮座する神社。,
長谷寺,,新潟県,佐渡市,37.9764535,138.4175487,D,寺院,,
高松寺,,神奈川県,,35.3999921,139.5291167,D,寺院,,
浄元寺,,神奈川県,,35.6062027,139.6061704,D,寺院,淨元寺（じょうげんじ）は、神奈川県川崎市高津区にある日蓮宗の寺院。「浄元寺」とも表記される。,
宝光院,,千葉県,,35.7829433,139.896368,D,寺院,宝光院（ほうこういん）は、千葉県松戸市にある真言宗豊山派の寺院。詳名は梅牛山宝光院林泉寺。,
大乗院,,東京都,,35.7559201,139.5689892,D,寺院,大乗院（だいじょういん）は、東京都練馬区西大泉五丁目にある日蓮宗の寺院。新井山円福寺と号する。,
菅原神社,,鹿児島県,,31.3795713,130.777378,D,神社,,
箆取神社,,岡山県,倉敷市連島町西之浦,34.5519591,133.7182987,D,神社,,
住吉神社,,神奈川県,,35.5545408,139.4899689,D,神社,住吉神社（すみよしじんじゃ）は、神奈川県横浜市青葉区奈良町にある神社である。,
柴崎神社,,千葉県,,35.8756886,140.0367559,D,神社,柴崎神社（しばさきじんじゃ）は、千葉県我孫子市（下総国相馬郡）にある神社である。旧社格は村社。,
啓運寺,,東京都,,35.7288072,139.7682496,D,寺院,啓運寺（けいうんじ）は、東京都荒川区西日暮里にある法華宗本門流の寺院。山号は法要山。,
講御堂寺,,奈良県,,34.3510302,135.6952484,D,寺院,,
千手院,,東京都,,35.7229699,139.7815634,D,寺院,千手院（せんじゅいん）は、東京都台東区にある真言宗豊山派の寺院。,
愛宕祠,,群馬県,,36.2489274,139.5365313,D,神社,お茶のおばあさん（おちゃのおばあさん）は群馬県館林市本町1丁目にある小祠。愛宕神を祀る。,
伊美別宮社,,大分県,,33.6848201,131.6004262,D,神社,伊美別宮社（いみべつぐうしゃ）は、大分県国東市国見町伊美にある神社。旧社格は県社。,
妙法寺,,岡山県,,34.6279484,133.9454759,D,寺院,妙法寺（みょうほうじ）は、岡山県岡山市南区浜野にある日蓮宗の寺院。山号は感善山。,
東福寺,,埼玉県,,35.8336105,139.804936,D,寺院,東福寺（とうふくじ）は、埼玉県草加市にある真言宗智山派の寺院。草加八景の一つになっている。,
妙教寺,,宮城県,栗原市,38.7282862,140.9810647,D,寺院,妙教寺（みょうきょうじ）は、宮城県栗原市に所在する日蓮正宗の寺院。山号は石柳山（せきりゅうざん）。,
経王寺,,東京都,,35.7281066,139.7686988,D,寺院,,
牧落八幡宮,,大阪府,,34.8213591,135.4681806,D,神社,牧落八幡宮（まきおちはちまんぐう）は大阪府箕面市牧落に鎮座する神社（八幡宮）。法人名は八幡大神宮（はちまんだいじんぐう）。,
手力雄神社,,奈良県,,34.6821004,135.8293689,D,神社,手力雄神社（たぢからおじんじゃ）は、奈良県奈良市橋本町にある神社。春日大社境外末社。,
文永寺,,長野県,,35.4711608,137.8454115,D,寺院,文永寺（ぶんえいじ）は、長野県飯田市下久堅にある真言宗智山派の寺院。山号は南原山。,
福成寺,,兵庫県,豊岡市,35.4611386,134.8723637,D,寺院,,
文殊院,,東京都,,35.6793509,139.6522858,D,寺院,文殊院（もんじゅいん）は、東京都杉並区にある高野山真言宗の寺院。,
七宮神社,,兵庫県,,34.6716556,135.1758829,D,神社,七宮神社（しちのみやじんじゃ）は神戸市兵庫区七宮町に鎮座する神社。生田裔神八社の一社。,
千手院,,島根県,,35.4808863,133.0560421,D,寺院,千手院（せんじゅいん）は、島根県松江市石橋町にある高野山真言宗の寺院。山号は尊照山。,
寿覚院,,香川県,,34.2889869,133.792889,D,寺院,寿覚院（じゅかくいん）は、香川県丸亀市にある浄土宗京都知恩院末寺の寺院である。山号は光明山。,
伊米神社　八幡宮,,新潟県,,37.3161522,138.7820272,D,神社,伊米神社八幡宮（いめじんじゃはちまんぐう）は、新潟県小千谷市桜町にある神社。『延喜式神名帳』に魚沼郡五座の一つとして記されている「伊米神社」の論社の一つ。,
鶴尾神社,,香川県,高松市,34.3234471,134.031362,D,神社,,
高縄寺,,愛媛県,,33.9454393,132.8530385,D,寺院,,
円満寺,,長野県,佐久市,36.2775347,138.4811712,D,寺院,円満寺（えんまんじ）は、長野県佐久市岩村田の寺院。真言宗智山派で山号は大悲山。,
円興寺,,岐阜県,,35.3986908,136.5558019,D,寺院,円興寺（えんこうじ）は、岐阜県大垣市にある天台宗の寺院である。山号は篠尾山。,
光明寺,,奈良県,,34.4848629,135.9298418,D,寺院,光明寺（こうみょうじ）は、奈良県宇陀市大宇陀西山121にある融通念仏宗の寺院。山号は遍照山。,
諏訪神社,,千葉県,,35.6747706,140.0737244,D,神社,,
瑞光寺,,京都府,,34.9613928,135.7748694,D,寺院,,
勝立寺,,福岡県,,33.593461,130.4008729,D,寺院,勝立寺（しょうりゅうじ）は、福岡県福岡市中央区天神にある日蓮宗の寺院。山号は正興山。,
若雷神社,,神奈川県,横浜市,35.540472,139.6119618,D,神社,,
熊野神社,,東京都,板橋区,35.7418009,139.7066175,D,神社,,
慈徳寺,,福島県,,37.7278076,140.3532061,D,寺院,慈徳寺（じとくじ）は福島県福島市佐原にある曹洞宗の寺院。山号は宝珠山。,
新川皇大神社,,北海道,札幌市,43.1088489,141.301126,D,神社,"新川皇大神社（しんかわこうたいじんじゃ）は、北海道札幌市北区新川に位置する神社。
洪水などに苛まれていた開拓地を鎮めるため、新川（河川）沿いに建てられた。",
実成寺,,福島県,,37.5035776,139.9281865,D,寺院,實成寺（じつじょうじ）は、福島県会津若松市に所在する日蓮正宗の寺院。山号は久遠山（くおんざん）。,
龍雲寺,,北海道,札幌市,43.1499199,141.3721186,D,寺院,,
龍泉寺,,東京都,,35.7266974,139.7677779,D,寺院,,
善應寺,,東京都,,35.7688911,139.7792806,D,寺院,善應寺（ぜんのうじ）とは、東京都足立区興野2-20-5にある真言宗豊山派の寺院。山号は瑠璃山。,
蓮花寺,,東京都,,35.7230408,139.8162898,D,寺院,,
上地八幡宮,,愛知県,,34.9075064,137.1590732,D,神社,上地八幡宮（うえじはちまんぐう）は、愛知県岡崎市上地町にある神社。本殿は重要文化財に指定されている。,
萬福寺,,大阪府,,34.6628462,135.5115482,D,寺院,,
諏訪神社,,宮城県,仙台市,38.2185179,140.8905797,D,神社,,
芳林寺,,埼玉県,,35.9482782,139.6925557,D,寺院,,
若宮神社,,鹿児島県,,31.6073154,130.5642343,D,神社,,
蓮長寺,,東京都,,35.6151562,139.7419043,D,寺院,,
楽命山如意寺,,愛知県,,35.1412817,137.2257009,D,寺院,如意寺（にょいじ）は、愛知県豊田市にある真宗大谷派の寺院。山号は楽命山。,
桑原八幡神社,,愛媛県,,33.8298092,132.8017852,D,神社,桑原八幡神社（くわばらはちまんじんじゃ）は、愛媛県松山市にある神社。神紋は左三つ巴。,
萬慶寺,,福井県,,35.9417206,136.1849971,D,寺院,萬慶寺（ばんけいじ）は 福井県鯖江市深江町にある曹洞宗の寺院。山号は亨浄山。,
正西寺,,福島県,,37.4915949,140.9817507,D,寺院,正西寺（しょうさいじ）は、福島県双葉郡浪江町川添南大坂にある真宗大谷派の寺院である。標葉郡（しねはぐん、現福島県双葉郡の一部）を支配していた標葉氏ゆかりの寺院である。,
根本寺,,茨城県,,35.9659,140.6198348,D,寺院,"根本寺（こんぽんじ）は、茨城県鹿嶋市にある臨済宗妙心寺派の寺院。
聖徳太子の開基と伝えられる。",
法性寺,,埼玉県,,35.836707,139.736936,D,寺院,法性寺（ほうしょうじ）は、埼玉県川口市の鳩ヶ谷地区にある曹洞宗の寺院。,
光明院,,東京都,,35.7362512,139.7548083,D,寺院,光明院（こうみょういん）は、東京都北区にある真言宗豊山派の寺院。,
源光寺,,京都府,,35.0189753,135.7048179,D,寺院,源光寺（げんこうじ）は、京都市右京区常盤馬塚町にある臨済宗天龍寺派の尼寺。山号は常盤山。,
円光院,,東京都,,35.6431274,139.6508712,D,寺院,円光院（えんこういん）は、東京都世田谷区世田谷にある真言宗豊山派の寺院。詳名は大悲山明王寺円光院。,
延命寺,,東京都,,35.562572,139.6945468,D,寺院,延命寺（えんめいじ）は、東京都大田区にある浄土宗の寺院。,
長洲天満宮,,兵庫県,,34.7236643,135.428468,D,神社,,
桂林寺,,栃木県,,36.5657655,139.8776433,D,寺院,桂林寺（けいりんじ）は、栃木県宇都宮市清住一丁目にある曹洞宗の寺院である。山号は松峰山。,
不動寺,,群馬県,,36.3160578,138.8003158,D,寺院,不動寺（ふどうじ）は、群馬県安中市松井田町松井田にある真言宗豊山派の寺院である。山号は龍本山（りゅうほんざん）、院号は松井田院（まついだいん）。,
連紹寺,,島根県,,35.365222,132.7628408,D,寺院,,
八王子神社,,愛知県,,35.0218278,137.0020333,D,神社,八王子神社（はちおうじじんじゃ）は、愛知県刈谷市泉田町中西96番地にある神社。旧社格は村社。,
浄念寺,,長野県,,36.4211859,137.8771957,D,寺院,浄念寺（じょうねんじ）は、長野県北安曇郡池田町にある浄土宗の寺院。山号は聖向山。,
福相寺,,東京都,,35.6931176,139.6531324,D,寺院,,
江岸寺,,東京都,,35.7299316,139.7501834,D,寺院,江岸寺（こうがんじ）は、東京都文京区にある曹洞宗の寺院。,
養願寺,,東京都,,35.6189618,139.7423042,D,寺院,,
高野山 熊谷寺,,和歌山県,Koyasan,34.2125601,135.5947639,D,寺院,熊谷寺（くまがいじ）は、葛原親王の御願により、837年に創建された高野山真言宗の別格本山の寺院である。,
常念寺,,京都府,,34.7471584,135.8707385,D,寺院,常念寺（じょうねんじ）,
蓮休寺,,岡山県,,34.6732106,133.8255088,D,寺院,,
地蔵院,,和歌山県,,34.2130778,135.5928186,D,寺院,地蔵院（じぞういん）は、和歌山県伊都郡高野町の高野山にある高野山真言宗の寺院。本尊は地蔵菩薩。,
洞隣寺,,愛知県,,35.0250021,137.0233663,D,寺院,洞隣寺（とうりんじ）は、愛知県刈谷市今岡町日向14にある曹洞宗の寺院である。山号は今岡山。,
秋葉神社,,愛知県,,34.9872482,136.9927857,D,神社,秋葉神社（あきばじんじゃ）は、愛知県刈谷市銀座2丁目100にある神社。松秀寺の境内にある。,
本願寺 尾崎別院,,大阪府,,34.3630102,135.2392944,D,寺院,本願寺尾崎別院（ほんがんじおざきべついん）は、大阪府阪南市尾崎町にある浄土真宗本願寺派の直属寺院。 住職は浄土真宗本願寺派門主が兼ねるが、別院輪番が置かれて実務を主管している。,
円性寺,,東京都,,35.7687566,139.8384459,D,寺院,円性寺（えんしょうじ）は、東京都足立区にある真言宗豊山派の寺院。,
新田神社,,神奈川県,,35.5208461,139.7063404,D,神社,新田神社（にったじんじゃ）は、神奈川県川崎市川崎区渡田2-14-8にある神社。新田義貞、天照大神、大国主神、厳島媛神を祭神として祀る。,
法音寺,,東京都,,35.7683924,139.6143649,D,寺院,法音寺（ほうおんじ）は、東京都練馬区にある曹洞宗の寺院。,
本住寺,,兵庫県,,35.6275712,134.8121922,D,寺院,本住寺（ほんじゅうじ）は、兵庫県豊岡市にある法華宗真門流の寺院。,
大野天満天神宮,,千葉県,,35.7548596,139.9571371,D,神社,天満天神宮（てんまんてんじんぐう）は、千葉県市川市の大野城跡に鎮座する神社。日蓮宗の寺院の本光寺が管理している。,
浄泉寺,,和歌山県,,33.7280655,135.9861879,D,寺院,浄泉寺（じょうせんじ）は、和歌山県新宮市にある真宗大谷派の寺院。山号は遠松山。,
鵜戸神社,,鹿児島県,,31.330667,130.8978281,D,神社,,
青原寺,,東京都,,35.7094097,139.6803791,D,寺院,,
熊野神社,,神奈川県,横浜市,35.5197977,139.6858891,D,神社,,
宗関寺,,東京都,,35.6579208,139.2677203,D,寺院,宗関寺（そうかんじ）は、東京都八王子市にある曹洞宗の寺院。,
善福寺,,東京都,,35.6202161,139.7407322,D,寺院,善福寺（せんぷくじ）は、東京都品川区にある時宗の寺院。,
玉林寺,,愛知県,,35.2897195,136.9207206,D,寺院,玉林寺（ぎょくりんじ）は、愛知県小牧市小牧5丁目にある曹洞宗の寺院。山号は「大寿山」。,
密蔵院,,愛知県,,35.0201342,137.0354518,D,寺院,密蔵院（みつぞういん）は、愛知県刈谷市一里山町にある臨済宗永源寺派の寺院。山号は天目山。,
神明神社,,千葉県,,35.7078541,140.0417812,D,神社,,
西岡神社,,熊本県,,32.6781462,130.6480368,D,神社,,
神明社,,東京都,,35.6567514,139.5971535,D,神社,,
養源寺,,兵庫県,,35.5476721,134.8237694,D,寺院,養源寺（ようげんじ）は、兵庫県豊岡市元町にある禅宗曹洞宗の寺院。もともとは、豊岡奈佐谷にあって天台宗養寿院といわれていたが、兵火に焼かれ、岩井の大原山に移転・再建された。,
信願山 法融寺,,東京都,,35.7258042,139.5847826,D,寺院,法融寺（ほうゆうじ）は、東京都練馬区にある真宗大谷派の寺院。,
延仁寺,,京都府,,34.9835033,135.783207,D,寺院,延仁寺（えんにんじ）は、京都市東山区にある真宗大谷派の寺院。大谷派では、宗祖親鸞の荼毘所とする。,
雪谷八幡神社,,東京都,,35.5967229,139.6862862,D,神社,,
大雄寺,,東京都,,35.7213782,139.7701152,D,寺院,大雄寺（だいおうじ）は、東京都台東区谷中にある日蓮宗の寺院。山号は長昌山。,
満光寺,,東京都,,35.7443088,139.7750144,D,寺院,満光寺（まんこうじ）は、東京都荒川区にある浄土宗の寺院。,
善立寺,,東京都,,35.7625133,139.7996278,D,寺院,善立寺（ぜんりゅうじ）は、東京都足立区梅田一丁目にある日蓮宗の寺院。身延山久遠寺末触頭で、谷中瑞輪寺、杉並区の宗延寺と並ぶ江戸三大触頭の一つだった。,
西光寺,,東京都,,35.6925978,139.906145,D,寺院,,
隆崇院,,岐阜県,,35.3696543,137.4375259,D,寺院,,
龍蔵寺,,埼玉県,,36.1305994,139.5946948,D,寺院,,
浄土寺,,東京都,,35.7212936,139.7486873,D,寺院,,
寿永寺,,東京都,,35.7285324,139.7917279,D,寺院,寿永寺（じゅえいじ）は、東京都台東区にある浄土宗の寺院。,
要法寺,,神奈川県,,35.328556,139.3356879,D,寺院,,
禅長寺,,福島県,,36.9854971,140.8922655,D,寺院,禅長寺（ぜんちょうじ）は、福島県いわき市小名浜林城にある臨済宗妙心寺派の寺院。,
観音寺,,茨城県,牛久市久野町1249,35.9729415,140.227794,D,寺院,観音寺（かんのんじ）は、茨城県牛久市にある天台宗の寺院。,
平隆寺,,奈良県,,34.6054248,135.6987392,D,寺院,平隆寺（へいりゅうじ）は、奈良県生駒郡三郷町勢野東にある寺院。別名として「平群寺」（へぐりでら）、「施鹿薗寺」（せろくおんじ）がある。,
三沢寺,,静岡県,,35.2508289,138.5634023,D,寺院,三澤寺（さんたくじ）は、静岡県富士宮市大鹿窪にある日蓮宗の寺院。,
氷川神社,,埼玉県,,35.9516219,139.6717615,D,神社,氷川神社（ひかわじんじゃ）は、埼玉県さいたま市見沼区の神社。,
西廣寺,,兵庫県,,34.7715229,135.3639724,D,寺院,,
吉祥院,,東京都,,35.7099021,139.7847221,D,寺院,吉祥院（きっしょういん）は、東京都台東区にある真言宗智山派の寺院。,
千住氷川神社,,東京都,,35.7540268,139.8058487,D,神社,氷川神社（ひかわじんじゃ）は、東京都足立区千住4丁目にある神社。地名を冠して千住氷川神社（せんじゅひかわじんじゃ）とも称される。,
桂福寺,,東京都,,35.708854,139.2959723,D,寺院,桂福寺（けいふくじ）は、東京都八王子市にある曹洞宗の寺院。山号は治龍山。,
専修院,,東京都,,35.7397079,139.7385116,D,寺院,専修院（せんしゅういん）は、東京都豊島区にある浄土宗の寺院。,
臨済宗 松源寺,,東京都,,35.708558,139.677812,D,寺院,松源寺（しょうげんじ）は、東京都中野区にある臨済宗妙心寺派の寺院。,
新城神社,,長崎県,,33.8332351,129.7180789,D,神社,新城神社（しんじょうじんじゃ）は、長崎県壱岐市に鎮座する神社である。,
健命寺,,長野県,,36.9240083,138.4499384,D,寺院,健命寺（けんめいじ）は長野県下高井郡野沢温泉村に存在する曹洞宗の寺院。山号は薬王山。,
妙盛寺,,静岡県,,35.0044323,138.4422462,D,寺院,妙盛寺（みょうじょうじ）は、静岡県静岡市清水区に所在する日蓮正宗の寺院。山号は廣長山（こうちょうさん）。,
信行寺,,栃木県,,36.3683081,139.7049806,D,寺院,信行寺（しんぎょうじ）は、栃木県栃木市にある日蓮正宗の寺院である。山号は法華山（ほっけざん）。,
教願寺,,北海道,札幌市,43.1271528,141.3854154,D,寺院,教願寺（きょうがんじ）は、北海道札幌市北区篠路町上篠路21番地にある真宗大谷派の寺院。本山は京都の東本願寺(真宗本廟=通称：お東)。,
観音寺,,東京都,,35.7368356,139.779012,D,寺院,,
寶幢院,,東京都,,35.782619,139.7185767,D,寺院,宝幢院（ほうどういん）は、東京都北区赤羽三丁目にある真言宗智山派の寺院。,
東禅寺,,東京都,,35.7429774,139.5497447,D,寺院,東禅寺（とうぜんじ）は、東京都西東京市住吉町にある曹洞宗の寺。山号は祥髙山と号し、本尊には釈迦如来を祀る。,
常護寺,,東京都,,35.7471894,139.7978012,D,寺院,常護寺（じょうごじ）は、東京都足立区にある真宗大谷派系（浄土真宗東本願寺派）の単立寺院。,
心海寺,,東京都,,35.6144189,139.7426421,D,寺院,心海寺（しんかいじ）は、東京都品川区にある真宗大谷派の寺院。,
浄真寺,,茨城県,,36.0874583,140.1988762,D,寺院,浄真寺（じょうしんじ）は、茨城県土浦市にある浄土宗の寺院。,
平群神社,,奈良県,,34.622463,135.7040758,D,神社,平群神社（へぐりじんじゃ）は、奈良県生駒郡平群町西宮にある神社。式内社（大社）で、旧社格は村社。,
阿弥陀寺,,宮城県,仙台市,38.2553307,140.8872694,D,寺院,,
妙音寺,,神奈川県,,35.4418812,139.6164715,D,寺院,妙音寺（みょうおんじ）は、神奈川県横浜市南区三春台にある日蓮宗の寺院。山号は経力山。,
宗印寺,,東京都,,35.6449971,139.3825993,D,寺院,宗印寺（そういんじ）は、東京都日野市にある曹洞宗の寺院。,
火幡神社,,奈良県,,34.5800735,135.698733,D,神社,火幡神社（ほばたじんじゃ）は、奈良県北葛城郡王寺町にある神社。式内社（名神大社）で旧社格は村社。,
塩澤寺,,山梨県,,35.6846881,138.5474842,D,寺院,塩澤寺（えんたくじ）は山梨県甲府市にある真言宗智山派の寺院。山号は福田山。,
糟目犬頭神社,,愛知県,,34.9271121,137.1477038,D,神社,,
飯高神社,,千葉県,,35.7387203,140.5303059,D,神社,,
地蔵寺,,香川県,,34.3237879,134.1715508,D,寺院,地蔵寺（じぞうじ）は香川県さぬき市志度に所在する真言宗善通寺派の寺院。山号は如意山、院号は文殊院と号す。,
和爾下神社,,奈良県,,34.6195585,135.8077164,D,神社,和爾下神社（わにしたじんじゃ）は、奈良県大和郡山市横田町にある神社。式内小社、旧社格は村社、神饌幣帛料供進社。,
蟻通神社,,和歌山県,,34.2770908,135.4806185,D,神社,,
総持寺,,滋賀県,,35.3848216,136.2901212,D,寺院,,
松庵稲荷神社,,東京都,,35.6994917,139.5958193,D,神社,,
宗延寺,,東京都,,35.6940103,139.6538479,D,寺院,宗延寺（そうえんじ）は、東京都杉並区堀ノ内三丁目にある日蓮宗の寺院。山号は報新山。,
長遠寺,,神奈川県,,35.4903839,139.6086358,D,寺院,,
観現寺,,広島県,,34.4117913,132.7458019,D,神社,,
八枝神社,,埼玉県,,35.9438735,139.5478191,D,神社,八枝神社（やえだじんじゃ）は、埼玉県上尾市平方に存在する神社。隣接する橘神社の管理を兼務する。,
小金井神社,,東京都,,35.6946246,139.5091347,D,神社,小金井神社（こがねいじんじゃ）は、東京都小金井市中町にある神社である。,
薬師寺,,東京都,,35.7997253,139.7832967,D,寺院,,
野間神社,,鹿児島県,,31.3994002,130.159278,D,神社,,
正覚寺,,埼玉県,,35.7943706,139.732749,D,寺院,正覚寺（しょうがくじ）は、埼玉県川口市にある曹洞宗の寺院。,
広済寺,,千葉県,横芝光町,35.6747123,140.4907453,D,寺院,広済寺（こうさいじ）は、千葉県山武郡横芝光町虫生にある真言宗智山派の寺院。山号は慈士山。,
葛城御縣神社,,奈良県,,34.4868549,135.7175412,D,神社,,
出雲大社 福井分院,,福井県,,36.0443841,136.190663,D,神社,出雲大社福井分院（いずもおおやしろ／たいしゃ　ふくいぶんいん）は、福井県福井市市渕にある神社。,
観音寺,,宮城県,東松島市,38.3356353,141.1564648,D,寺院,,
西根神社,,福島県,,37.8310368,140.4604316,D,神社,,
本立寺,,東京都,,35.6294911,139.7297355,D,寺院,本立寺（ほんりゅうじ）は、東京都品川区にある日蓮宗の寺院。,
来応寺,,愛媛県,,33.2047114,132.547288,D,寺院,来応寺（らいおうじ）は、愛媛県宇和島市宮下にある臨済宗妙心寺派の寺院。山号を真正山と称する。,
本念寺,,東京都,,35.7209524,139.7488265,D,寺院,本念寺（ほんねんじ）は、東京都文京区にある日蓮宗の寺院。,
清水寺,,徳島県,,34.0757899,134.5349152,D,寺院,清水寺（せいすいじ）は、徳島県徳島市に位置する高野山真言宗の寺院である。山号は諏訪山。,
泉竜寺,,栃木県,,36.2629207,139.7567851,D,寺院,泉龍寺 （せんりゅうじ）は、栃木県小山市にある真言宗豊山派の寺院。御瀧山明王院泉龍寺不動坊と号す。,
瑞巌寺,,三重県,,34.5727523,136.4602334,D,寺院,瑞巌寺（ずいがんじ）は三重県松阪市岩内町（ようちちょう）にある浄土宗鎮西義の仏教寺院。地名を冠して岩内瑞巌寺とも称する。,
紅谷庵,,大阪府,,34.5743315,135.4879295,D,寺院,,
本照寺,,静岡県,,35.1825555,138.662643,D,寺院,,
長伝寺,,埼玉県,,35.8897857,139.6193748,D,寺院,,
諏訪神社,,東京都,,35.7839196,139.7085535,D,神社,,
信楽寺,,島根県,,35.4606264,133.0579912,D,寺院,信楽寺（しんぎょうじ）は島根県松江市竪町にある浄土宗の仏教寺院で、山号は獨留山、正式名称は、獨留山至心院信楽寺（どくるざん ししんいん しんぎょうじ）と称する。,
大麻山神社,,島根県,,34.8200914,132.0105863,D,神社,大麻山神社（おおあさやまじんじゃ、たいまさんじんじゃ）は島根県浜田市三隅町の神社。式内社で旧社格は郷社。,
平井神社,,京都府,,34.8650538,135.7743891,D,神社,平井神社（ひらいじんじゃ）は、京都府城陽市大字平川字東垣外にある神社である。旧社格は村社。,
勝林寺,,東京都,,35.6639113,139.6518863,D,寺院,勝林寺（しょうりんじ）は、東京都世田谷区にある浄土真宗本願寺派の寺院。,
成就寺,,東京都,,35.703675,139.8504963,D,寺院,成就寺（じょうじゅじ）は、東京都江戸川区にある天台宗の寺院。,
中目黒八幡神社,,東京都,,35.6395014,139.7003169,D,神社,中目黒八幡神社（なかめぐろはちまんじんじゃ）は、東京都目黒区中目黒にある神社。,
戒長寺 (Kaichō-ji),,奈良県,宇陀市,34.5637672,135.9833556,D,寺院,戒長寺（かいちょうじ）は、奈良県宇陀市榛原戒場にある真言宗御室派の寺院である。山号は戒場山（かいばさん）。,
並滝寺,,広島県,,34.4837888,132.7032668,D,寺院,並滝寺（なみたきじ）は、広島県東広島市志和町志和東にある真言宗御室派の寺院。「並瀧寺」とも書く。,
神明社,,千葉県,,35.8245749,140.002049,D,神社,,
大善寺,,神奈川県,,35.245044,139.6556124,D,寺院,大善寺（だいぜんじ）は、神奈川県横須賀市衣笠町にある曹洞宗の寺院。,
鳳生寺,,東京都,,35.7703696,139.7175406,D,寺院,,
鏡作麻気神社,,奈良県,,34.5622171,135.7970075,D,神社,,
聖輪寺,,東京都,,35.6772716,139.7116159,D,寺院,,
常陸神社,,奈良県,,34.6954846,135.8187529,D,神社,常陸神社（ひだちじんしゃ）は、奈良県奈良市法蓮町にある神社。『子授けの常陸の宮様』として信仰を集める。,
定泉寺,,東京都,,35.7257395,139.7530242,D,寺院,定泉寺（じょうせんじ）は、東京都文京区にある浄土宗の寺院。,
天龍寺,,群馬県,,36.2430003,139.0823771,D,寺院,天龍寺（てんりゅうじ）は、群馬県藤岡市藤岡にある日蓮宗の寺院。山号は福聚山。,
勝善寺,,長野県,,36.6523348,138.3115873,D,寺院,勝善寺（しょうぜんじ）は長野県須坂市にある真宗大谷派の寺院。寺号は柳島山。,
宝祥寺,,東京都,,35.7030326,139.7208098,D,寺院,宝祥寺（ほうしょうじ）は、東京都新宿区にある曹洞宗の寺院。,
玉川寺,,東京都,,35.619506,139.6258493,D,寺院,,
金剛寺,,東京都,世田谷区,35.6128984,139.6448034,D,寺院,,
智福寺,,東京都,,35.7299107,139.5891711,D,寺院,智福寺（ちふくじ）は、東京都練馬区にある浄土宗の寺院。,
天神社,,大阪府,,34.3828815,135.5219755,D,神社,天神社（てんじんしゃ）は、大阪府河内長野市にある神社。旧滝畑7ヶ村の氏神であった。,
本妙寺,,京都府,,35.0120425,135.7790053,D,寺院,本妙寺（ほんみょうじ）は、京都府京都市左京区仁王門通東大路東入北門前町にある日蓮宗の寺院。山号は祥光山。,
善仁寺,,東京都,,35.7156318,139.7438364,D,寺院,善仁寺（ぜんにんじ）は、東京都文京区にある真宗大谷派の寺院。,
茂侶神社,,千葉県,,35.8188249,139.9427812,D,神社,茂侶神社（もろじんじゃ）は千葉県松戸市の神社。,
守綱寺,,愛知県,,35.1648266,136.9034295,D,寺院,守綱寺（しゅこうじ）は、愛知県名古屋市中区栄3丁目にある真宗大谷派の寺院。山号は渡辺山。,
正法寺,,愛知県,,34.8563222,137.3060506,D,寺院,正法寺（しょうぼうじ）は、愛知県豊川市赤坂町西裏にある真宗大谷派の寺院である。山号は太子山。,
安養寺,,千葉県,,35.7379022,140.064831,D,寺院,安養寺（あんようじ）は、千葉県船橋市坪井町にある日蓮宗の寺院である。山号は位光山。,
極楽寺,,京都府,,35.0330185,135.5702135,D,寺院,極楽寺（ごくらくじ）は、京都府亀岡市河原林町にある臨済宗東福寺派の寺である。,
相内神社,,北海道,,43.8007535,143.765178,D,神社,相内神社（あいのないじんじゃ）は、北海道北見市に鎮座する神社本庁包括下（北海道神社庁網走支部管内）の神社。旧社格は無格社。,
宗形神社,,岡山県,岡山市,34.6962009,133.859373,D,神社,宗形神社（むなかたじんじゃ）は、岡山県岡山市北区大窪にある神社。式内社で、旧社格は郷社。,
