name,name_kana,lat,lng,region,rank,series,categories,description,key
高岳寺,,40.2030691,140.2654551,秋田県,E,寺院,,,高岳寺
高嶽山福昌寺,,40.0474507,140.2847046,秋田県,E,寺院,,,高嶽山福昌寺
高栁山 真乗寺,,39.4257247,140.5479639,秋田県,E,寺院,,,高栁山 真乗寺
高梨神社,,39.4629271,140.4999215,秋田県,E,神社,,,高梨神社
高梨神社,,39.4689671,140.5421071,秋田県,E,神社,,,高梨神社_2
高田神社,,39.865067,140.0551216,秋田県,E,神社,,,高田神社
高野八幡神社,,39.4643552,140.3696429,秋田県,E,神社,,,高野八幡神社
鬼子母神,,39.344405,140.4557138,秋田県,E,神社,,,鬼子母神
鬼子母神堂,,39.728188,140.1364404,秋田県,E,神社,,,鬼子母神堂
鬼子母神堂社,,39.6295763,140.3944544,秋田県,E,神社,,,鬼子母神堂社
鬼子母神社,,39.7281307,140.1365255,秋田県,E,神社,,,鬼子母神社
鬼子母神社,,39.6713769,140.2687518,秋田県,E,神社,,,鬼子母神社_2
鬼神神社,,40.1727963,140.2304575,秋田県,E,神社,,,鬼神神社
鬼首山神社,,40.0567238,140.1427772,秋田県,E,神社,,,鬼首山神社
鮎川神社,,39.3288734,140.0564129,秋田県,E,神社,,,鮎川神社
鳥の海神社,,39.1946372,139.9108753,秋田県,E,神社,,,鳥の海神社
鳥帽子橋神社,,39.1472835,140.5740399,秋田県,E,神社,,,鳥帽子橋神社
鵜木稲荷神社,,39.9446336,140.1161735,秋田県,E,神社,,,鵜木稲荷神社
鶴ヶ崎神社,,39.6096105,140.1468182,秋田県,E,神社,,,鶴ヶ崎神社
鶴潟神社,,39.5409952,140.0581142,秋田県,E,神社,,,鶴潟神社
鷹巣神社,,40.2227307,140.3713468,秋田県,E,神社,,,鷹巣神社
鹿南神明社,,40.0357662,140.0814648,秋田県,E,神社,,,鹿南神明社
鹿島神社,,39.3251055,140.4856462,秋田県,E,神社,,,鹿島神社_16
鹿島神社,,39.9007048,139.9460644,秋田県,E,神社,,,鹿島神社_17
鹿島神社,,39.3053967,140.2813589,秋田県,E,神社,,,鹿島神社_18
鹿嶋大明神,,39.7059851,140.1132204,秋田県,E,神社,,,鹿嶋大明神
鹿嶋神社,,39.5193384,140.5548849,秋田県,E,神社,,,鹿嶋神社_18
鹿嶋神社,,39.4603146,140.5194718,秋田県,E,神社,,,鹿嶋神社_19
鹿嶋神社,,39.6025458,140.563986,秋田県,E,神社,,,鹿嶋神社_20
鹿嶋神社,,39.2529007,140.4784794,秋田県,E,神社,,,鹿嶋神社_21
鹿嶋神社,,39.7143402,140.1132698,秋田県,E,神社,,,鹿嶋神社_22
鹿嶋神社,,39.7058044,140.1131039,秋田県,E,神社,,,鹿嶋神社_23
鹿嶋神社,,39.6189141,140.1550659,秋田県,E,神社,,,鹿嶋神社_24
鹿嶋神社,,39.7110749,140.1127766,秋田県,E,神社,,,鹿嶋神社_25
鹿戸ノ澤神社,,40.3402558,140.598707,秋田県,E,神社,,,鹿戸ノ澤神社
鹿渡神社,,40.0400225,140.0823795,秋田県,E,神社,,,鹿渡神社
鹿角八坂神社(招き猫神社),,40.1151818,140.7891687,秋田県,E,神社,,,鹿角八坂神社(招き猫神社)
麄香太子神社,,39.390354,140.0544354,秋田県,E,神社,,,麄香太子神社
麻生神社,,40.2028778,140.2714381,秋田県,E,神社,,,麻生神社
黄金山神社 奥宮,,39.2333787,140.6738355,秋田県,E,神社,,,黄金山神社 奥宮
黄龍寺,,39.2489671,140.5635504,秋田県,E,寺院,,,黄龍寺
黒土稲荷神社,,40.1957525,140.7936997,秋田県,E,神社,,,黒土稲荷神社
黒川神明社,,39.3632263,140.5080051,秋田県,E,神社,,,黒川神明社
鼻白稲荷神社,,39.5894387,140.568263,秋田県,E,神社,,,鼻白稲荷神社
龍泉寺,,39.1533694,140.5688671,秋田県,E,寺院,,,龍泉寺_13
龍泉寺,,39.176573,140.7044469,秋田県,E,寺院,,,龍泉寺_14
龍泉寺,,39.5945845,140.5661207,秋田県,E,寺院,,,龍泉寺_15
龍王堂,,39.7133285,140.1115802,秋田県,E,寺院,,,龍王堂
龍田神社,,39.1844424,139.9075727,秋田県,E,神社,,,龍田神社
龍神社,,40.170231,140.1136612,秋田県,E,神社,,,龍神社_4
龍神社,,40.380689,140.470099,秋田県,E,神社,,,龍神社_5
龍神社,,39.6923459,140.1051381,秋田県,E,神社,,,龍神社_6
龍神社,,40.1923547,140.7663471,秋田県,E,神社,,,龍神社_7
龍神社,,40.263618,140.5427831,秋田県,E,神社,,,龍神社_8
龍神社,,39.7503536,140.070437,秋田県,E,神社,,,龍神社_9
龍神社,,39.7741157,140.051306,秋田県,E,神社,,,龍神社_10
龍神神社,,39.4534268,140.4947637,秋田県,E,神社,,,龍神神社_3
龍神神社,,39.562959,140.2604772,秋田県,E,神社,,,龍神神社_4
龍門寺,,39.5042532,140.0815293,秋田県,E,寺院,,,龍門寺_4
龍雲山 永泉寺,,39.423863,140.5399466,秋田県,E,寺院,,,龍雲山 永泉寺
Funasaka Jizo,,37.8473059,140.0961597,山形県,E,神社,,,Funasaka Jizo
Juo Do,,38.9168619,139.8405588,山形県,E,神社,,,Juo Do
Kaian-ji Temple,,38.9180417,139.8401801,山形県,E,寺院,,,Kaian-ji Temple
Sakashitanoyamakami shrine,,37.8493704,140.0953941,山形県,E,神社,,,Sakashitanoyamakami shrine
Shotoku-ji Temple,,38.9180123,139.8409447,山形県,E,寺院,,,Shotoku-ji Temple
一ノ瀧神社,,39.0552668,139.9918012,山形県,E,神社,,,一ノ瀧神社
一宮神社,,37.9017956,140.1059247,山形県,E,神社,,,一宮神社_4
一念寺,,38.7046947,140.2332957,山形県,E,寺院,,,一念寺_2
七曲山開運稲荷神社,,38.9205416,139.840821,山形県,E,神社,,,七曲山開運稲荷神社
七門稲荷神社,,38.9311613,139.8413299,山形県,E,神社,,,七門稲荷神社
三上神社,,38.9440187,139.9156573,山形県,E,神社,,,三上神社_2
三上神社,,39.0623561,139.9116947,山形県,E,神社,,,三上神社_3
三上神社,,39.0453781,139.8926855,山形県,E,神社,,,三上神社_4
三上神社,,39.0915476,139.8789134,山形県,E,神社,,,三上神社_5
三上神社,,38.7678375,139.9588516,山形県,E,神社,,,三上神社_6
三十番神社,,38.7525569,140.1946227,山形県,E,神社,,,三十番神社
三吉神社,,38.7076411,140.3167517,山形県,E,神社,,,三吉神社_50
三吉神社,,38.9151486,139.8453395,山形県,E,神社,,,三吉神社_51
三宝荒神社,,38.735022,139.8072703,山形県,E,神社,,,三宝荒神社_3
三宝荒神神宮,,37.9157088,140.1140134,山形県,E,神社,,,三宝荒神神宮
三寳寺,,38.352693,140.3692538,山形県,E,寺院,,,三寳寺_3
三居稲荷神社,,38.9114943,139.8362197,山形県,E,神社,,,三居稲荷神社
三島神社,,37.9025414,140.117895,山形県,E,神社,,,三島神社_7
三島神社,,38.254991,140.3452489,山形県,E,神社,,,三島神社_8
三嶋神社,,38.3953338,140.2429013,山形県,E,神社,,,三嶋神社_10
三嶋稲荷神社,,38.2550689,140.3453547,山形県,E,神社,,,三嶋稲荷神社_2
三本松稲荷神社,,38.1348834,140.271148,山形県,E,神社,,,三本松稲荷神社
三社宮,,38.9185639,139.8288875,山形県,E,神社,,,三社宮
三輪神社,,39.0668667,139.8976899,山形県,E,神社,,,三輪神社_11
三輪稲荷神社,,38.3117775,140.4303537,山形県,E,神社,,,三輪稲荷神社
三重小塔,,38.3149404,140.4341792,山形県,E,寺院,,,三重小塔
上原神社,,38.5955791,140.3737085,山形県,E,神社,,,上原神社
上山王 日枝神社,,38.7118458,139.8227185,山形県,E,神社,,,上山王 日枝神社
上茶屋町出世稲荷神社,,38.7765802,140.3017161,山形県,E,神社,,,上茶屋町出世稲荷神社
下日枝神社エリア,,38.9203983,139.8304324,山形県,E,神社,,,下日枝神社エリア
下日枝神社本堂,,38.9203995,139.8304549,山形県,E,神社,,,下日枝神社本堂
下椹沢八幡神社,,38.2692674,140.2829873,山形県,E,神社,,,下椹沢八幡神社
不動明王堂,,37.9147218,140.1079017,山形県,E,神社,,,不動明王堂
両所神社,,38.382958,140.2803223,山形県,E,神社,,,両所神社
中嶋稲荷神社,,38.2260714,140.3460475,山形県,E,神社,,,中嶋稲荷神社
中性院,,38.314957,140.43468,山形県,E,寺院,,,中性院
中性院梺庵,,38.3112094,140.4316595,山形県,E,寺院,,,中性院梺庵
丸池神社,,39.0730721,139.8913869,山形県,E,神社,,,丸池神社
久昌寺,,38.1191492,140.2980313,山形県,E,寺院,,,久昌寺_2
久野本熊野神社,,38.3718858,140.3739019,山形県,E,神社,,,久野本熊野神社
乗円寺,,38.3754256,140.2752733,山形県,E,寺院,,,乗円寺
乗善寺,,37.9177437,140.1118557,山形県,E,寺院,,,乗善寺
乗慶寺,,38.8462884,139.8960745,山形県,E,寺院,,,乗慶寺
乗慶院,,38.7786546,139.7516391,山形県,E,寺院,,,乗慶院
乗舩寺,,38.5886433,140.3756281,山形県,E,寺院,,,乗舩寺_2
亀ヶ崎八幡神社,,38.9100094,139.8412871,山形県,E,神社,,,亀ヶ崎八幡神社
了願寺,,38.7015304,139.666852,山形県,E,寺院,,,了願寺
五大堂,,38.3136093,140.4345966,山形県,E,寺院,,,五大堂_2
五巴神社,,38.1179746,140.2981794,山形県,E,神社,,,五巴神社
仁和足神社,,38.2765942,140.1365096,山形県,E,神社,,,仁和足神社
仏成寺,,38.008816,140.047871,山形県,E,寺院,,,仏成寺
仙入院,,38.7646288,139.8556637,山形県,E,寺院,,,仙入院
以速寺,,38.3754735,140.2736601,山形県,E,寺院,,,以速寺
伊勢両宮,,38.7416128,139.8425585,山形県,E,神社,,,伊勢両宮
伊勢両宮・大神宮,,38.7231261,139.8335002,山形県,E,神社,,,伊勢両宮・大神宮
伊勢両宮社,,38.9180738,139.8464313,山形県,E,神社,,,伊勢両宮社
伊勢神社,,38.4460062,140.3848551,山形県,E,神社,,,伊勢神社
伊屋彦神社,,38.8997315,140.2561646,山形県,E,神社,,,伊屋彦神社
伊豆神社,,38.3783876,140.2501693,山形県,E,神社,,,伊豆神社_6
伊豆神社,,38.2759746,140.3605339,山形県,E,神社,,,伊豆神社_7
伊達城稲荷神社,,38.3115322,140.3614878,山形県,E,神社,,,伊達城稲荷神社
伏見稲荷神社,,38.0715251,140.1475044,山形県,E,神社,,,伏見稲荷神社_6
会林寺,,38.7814184,140.3061434,山形県,E,寺院,,,会林寺
住吉神社,,38.9298474,139.8864358,山形県,E,神社,,,住吉神社_29
住吉神社,,38.24095,140.3296362,山形県,E,神社,,,住吉神社_30
佐氏泉弁財天,,37.9111684,140.1257695,山形県,E,神社,,,佐氏泉弁財天
余目八幡神社,,38.852629,139.9045008,山形県,E,神社,,,余目八幡神社
佛照寺,,38.8456949,139.8499725,山形県,E,寺院,,,佛照寺
作城稲荷神社,,38.4407382,140.4030184,山形県,E,神社,,,作城稲荷神社
保春寺,,38.7242142,139.8341452,山形県,E,寺院,,,保春寺
保食神社,,38.991754,139.8916436,山形県,E,神社,,,保食神社_17
信光寺,,37.9113688,140.0975107,山形県,E,寺院,,,信光寺
元米稲荷神社,,38.9138688,139.841619,山形県,E,神社,,,元米稲荷神社
先聖殿,,37.9158875,140.1029782,山形県,E,寺院,,,先聖殿
光丘神社,,38.9208775,139.8312778,山形県,E,神社,,,光丘神社
光国寺,,38.9201067,139.8333078,山形県,E,寺院,,,光国寺_2
光学寺,,38.7240657,139.8172343,山形県,E,寺院,,,光学寺
光専寺,,38.4429673,140.403431,山形県,E,寺院,,,光専寺_2
光岩寺,,38.9884255,139.8923625,山形県,E,寺院,,,光岩寺
光岳寺,,38.0626591,139.739348,山形県,E,寺院,,,光岳寺_2
光徳寺,,38.3880134,140.2800546,山形県,E,寺院,,,光徳寺_7
光徳寺,,38.3813844,140.2218722,山形県,E,寺院,,,光徳寺_8
光明寺,,38.7244817,139.8265284,山形県,E,寺院,,,光明寺_37
光明寺,,38.7051804,140.2331185,山形県,E,寺院,,,光明寺_38
光明寺,,38.0004046,140.0412871,山形県,E,寺院,,,光明寺_39
光明寺,,38.2487896,140.3421256,山形県,E,寺院,,,光明寺_40
光明院,,38.3811905,140.2102394,山形県,E,寺院,,,光明院_4
光明院,,38.141643,140.2607338,山形県,E,寺院,,,光明院_5
光浄寺,,38.9827679,139.9316954,山形県,E,寺院,,,光浄寺
光清寺,,38.7355735,140.5500202,山形県,E,寺院,,,光清寺
光秀院,,38.3306612,140.2824804,山形県,E,寺院,,,光秀院
八乙女八幡神社,,38.186843,140.0983285,山形県,E,神社,,,八乙女八幡神社
八坂神社,,38.7053693,139.9645815,山形県,E,神社,,,八坂神社_53
八坂神社,,38.7016872,139.982481,山形県,E,神社,,,八坂神社_54
八坂神社,,38.9715123,139.9497192,山形県,E,神社,,,八坂神社_55
八坂神社,,38.9604026,139.8785128,山形県,E,神社,,,八坂神社_56
八坂神社,,38.9670987,139.8928279,山形県,E,神社,,,八坂神社_57
八坂神社,,38.7862258,139.7905916,山形県,E,神社,,,八坂神社_58
八坂神社,,38.3800111,140.2552441,山形県,E,神社,,,八坂神社_59
八坂神社,,38.0221044,140.1684627,山形県,E,神社,,,八坂神社_60
八坂神社,,38.7654061,139.8514968,山形県,E,神社,,,八坂神社_61
八天稲荷神社,,38.3091118,140.1619669,山形県,E,神社,,,八天稲荷神社
八幡宮,,38.7492249,140.2346069,山形県,E,神社,,,八幡宮_24
八幡社,,38.7027593,139.9783929,山形県,E,神社,,,八幡社_5
八幡社,,38.9196389,139.8296942,山形県,E,神社,,,八幡社_6
八幡神社,,38.7789722,139.8474269,山形県,E,神社,,,八幡神社_222
八幡神社,,38.3670283,140.364335,山形県,E,神社,,,八幡神社_223
八幡神社,,38.3001522,140.3572707,山形県,E,神社,,,八幡神社_224
八幡神社,,38.2993332,140.3817844,山形県,E,神社,,,八幡神社_225
八幡神社,,38.9366848,139.8749579,山形県,E,神社,,,八幡神社_226
八幡神社,,38.934605,139.8866112,山形県,E,神社,,,八幡神社_227
八幡神社,,38.9314501,139.9065147,山形県,E,神社,,,八幡神社_228
八幡神社,,38.9498585,139.8479192,山形県,E,神社,,,八幡神社_229
八幡神社,,38.7639958,139.8501647,山形県,E,神社,,,八幡神社_230
八幡神社,,38.7243451,139.8327384,山形県,E,神社,,,八幡神社_231
八幡神社,,38.7204586,139.8404021,山形県,E,神社,,,八幡神社_232
八幡神社,,38.6078024,140.4059605,山形県,E,神社,,,八幡神社_233
八幡神社,,38.5485086,140.3495395,山形県,E,神社,,,八幡神社_234
八幡神社,,38.3939399,140.3084169,山形県,E,神社,,,八幡神社_235
八幡神社,,38.334042,140.2833814,山形県,E,神社,,,八幡神社_236
八幡神社,,38.34119,140.2582669,山形県,E,神社,,,八幡神社_237
八幡神社,,38.3774018,140.2071445,山形県,E,神社,,,八幡神社_238
八幡神社,,38.1132431,140.0494557,山形県,E,神社,,,八幡神社_239
八幡神社,,38.0439066,140.1442623,山形県,E,神社,,,八幡神社_240
八幡神社,,38.6426731,139.8675509,山形県,E,神社,,,八幡神社_241
八幡神社,,38.6727991,139.8410249,山形県,E,神社,,,八幡神社_242
八幡神社,,38.7180669,139.9037118,山形県,E,神社,,,八幡神社_243
八幡神社,,37.965044,140.1311973,山形県,E,神社,,,八幡神社_244
八幡神社,,38.8697875,139.8223429,山形県,E,神社,,,八幡神社_245
八幡神社,,37.9299685,139.8994834,山形県,E,神社,,,八幡神社_246
八幡神社,,38.7536243,139.830405,山形県,E,神社,,,八幡神社_247
八幡神社,,38.4693232,140.3350113,山形県,E,神社,,,八幡神社_248
八幡神社,,39.1049322,139.8799646,山形県,E,神社,,,八幡神社_249
八幡神社,,38.1539088,140.2748162,山形県,E,神社,,,八幡神社_250
八幡神社,,37.9096292,140.113951,山形県,E,神社,,,八幡神社_251
八幡神社,,38.7683515,139.9007747,山形県,E,神社,,,八幡神社_252
八幡神社,,39.2075709,139.5507994,山形県,E,神社,,,八幡神社_253
八幡神社,,38.1267357,140.0419415,山形県,E,神社,,,八幡神社_254
八幡神社,,38.739779,139.7979544,山形県,E,神社,,,八幡神社_255
八鍬地蔵院,,38.3709905,140.2753219,山形県,E,寺院,,,八鍬地蔵院
八雲神社,,38.0958834,140.0282321,山形県,E,神社,,,八雲神社_39
八雲神社,,38.9213253,139.8422175,山形県,E,神社,,,八雲神社_40
六所神社,,38.7249844,139.7976657,山形県,E,神社,,,六所神社_8
六所神社,,38.764988,139.8959771,山形県,E,神社,,,六所神社_9
六所神社,,38.7548569,139.8203858,山形県,E,神社,,,六所神社_10
六椹八幡宮,,38.240781,140.3292335,山形県,E,神社,,,六椹八幡宮
六角地蔵尊,,38.2435037,140.3313731,山形県,E,寺院,,,六角地蔵尊
円寿寺,,38.2503838,140.3462528,山形県,E,寺院,,,円寿寺
円徳寺,,38.2510985,140.3454442,山形県,E,寺院,,,円徳寺_6
円満寺,,38.7733595,140.3072421,山形県,E,寺院,,,円満寺_4
円称寺,,38.8879515,140.3372251,山形県,E,寺院,,,円称寺
円通寺,,38.9719445,139.947424,山形県,E,寺院,,,円通寺_17
円通寺,,38.9470163,139.8745903,山形県,E,寺院,,,円通寺_18
円通寺,,38.1446466,140.2757002,山形県,E,寺院,,,円通寺_19
冷岩寺,,38.7878598,139.9720428,山形県,E,寺院,,,冷岩寺
出羽三山神社,,38.7016816,139.9818565,山形県,E,神社,,,出羽三山神社_4
出羽三山神社（三神合祭殿）,,38.7025633,139.9812053,山形県,E,神社,,,出羽三山神社（三神合祭殿）
出雲太神社,,38.39812,140.2502827,山形県,E,神社,,,出雲太神社
加茂神社,,38.3639799,140.3715139,山形県,E,神社,,,加茂神社_16
加茂神社,,38.367658,140.3831713,山形県,E,神社,,,加茂神社_17
加茂神社,,38.3479477,140.1909039,山形県,E,神社,,,加茂神社_18
加藤八幡神社,,38.779424,139.8680748,山形県,E,神社,,,加藤八幡神社
勝伝寺,,38.7696241,139.8246222,山形県,E,寺院,,,勝伝寺
勝安寺,,38.7499384,139.7677205,山形県,E,寺院,,,勝安寺
勝楽寺,,38.7772842,139.8460485,山形県,E,寺院,,,勝楽寺_2
医王寺薬師本堂,,38.3813314,140.2052183,山形県,E,寺院,,,医王寺薬師本堂
十王堂,,38.916829,139.8405967,山形県,E,神社,,,十王堂
千手院,,38.3159283,140.4449843,山形県,E,寺院,,,千手院_5
千歳稲荷神社,,38.2306095,140.3568672,山形県,E,神社,,,千歳稲荷神社
千眼寺,,37.9535646,140.1304126,山形県,E,寺院,,,千眼寺_2
升形七所明神社,,38.7489774,140.2408306,山形県,E,神社,,,升形七所明神社
南洲神社,,38.8898995,139.8241968,山形県,E,神社,,,南洲神社_2
原町八幡神社,,38.3430992,140.387397,山形県,E,神社,,,原町八幡神社
厳島神社,,38.7024415,139.9806838,山形県,E,神社,,,厳島神社_21
厳島神社,,38.8498306,139.8538376,山形県,E,神社,,,厳島神社_22
厳島神社,,38.4802006,140.3925457,山形県,E,神社,,,厳島神社_23
厳島神社,,38.0084097,140.2190467,山形県,E,神社,,,厳島神社_24
厳嶋神社,,38.9210675,139.8338292,山形県,E,神社,,,厳嶋神社_3
参集殿,,38.7025518,139.9819098,山形県,E,神社,,,参集殿
古四王神社,,39.0732484,139.8911973,山形県,E,神社,,,古四王神社_8
古峯神社,,38.3369707,140.3923669,山形県,E,神社,,,古峯神社_19
古峯神社,,38.749556,140.2203688,山形県,E,神社,,,古峯神社_20
古峯神社,,38.7230904,139.8490404,山形県,E,神社,,,古峯神社_21
古峯神社,,38.3330878,140.2748876,山形県,E,神社,,,古峯神社_22
古峯神社,,38.1000716,140.0380707,山形県,E,神社,,,古峯神社_23
古峯神社,,38.037686,140.1412457,山形県,E,神社,,,古峯神社_24
古峯神社,,38.0506456,140.1554336,山形県,E,神社,,,古峯神社_25
古峯神社,,38.6639475,139.837822,山形県,E,神社,,,古峯神社_26
古峯神社,,38.158028,140.2773001,山形県,E,神社,,,古峯神社_27
古峯神社,,38.1540399,140.2752869,山形県,E,神社,,,古峯神社_28
古峯神社,,37.900787,140.1362897,山形県,E,神社,,,古峯神社_29
古峯神社,,38.9201762,139.8310358,山形県,E,神社,,,古峯神社_30
古峯神社,,38.7199751,139.8305873,山形県,E,神社,,,古峯神社_31
古峰神社,,38.4894305,140.3951392,山形県,E,神社,,,古峰神社_4
古殿實相院,,38.5833568,140.4421241,山形県,E,寺院,,,古殿實相院
吉備神社,,38.9342848,139.8405142,山形県,E,神社,,,吉備神社
吉峯神社,,38.0475107,140.1365324,山形県,E,神社,,,吉峯神社
吉祥寺,,38.0961554,139.7381858,山形県,E,寺院,,,吉祥寺_7
吉祥寺,,38.0645303,139.9845947,山形県,E,寺院,,,吉祥寺_8
吉祥寺,,38.6416859,139.8323848,山形県,E,寺院,,,吉祥寺_9
向陽寺,,38.5471705,140.3464811,山形県,E,寺院,,,向陽寺
吾妻神社,,37.7429013,140.1398183,山形県,E,神社,,,吾妻神社_4
和泉神社,,38.9299129,139.8419723,山形県,E,神社,,,和泉神社_2
唐松観音堂,,38.2440534,140.3924245,山形県,E,寺院,,,唐松観音堂
唯法寺,,38.2510118,140.3458185,山形県,E,寺院,,,唯法寺
善勝寺,,37.9093357,140.1157779,山形県,E,寺院,,,善勝寺_3
善導寺,,38.9236142,139.8342601,山形県,E,寺院,,,善導寺_9
善念寺,,38.7377287,140.1445279,山形県,E,寺院,,,善念寺
善明院,,38.1257689,140.0387682,山形県,E,寺院,,,善明院
善正寺,,38.7627483,140.3010104,山形県,E,寺院,,,善正寺_3
善福寺,,38.2372291,140.3150764,山形県,E,寺院,,,善福寺_7
善称寺,,38.9186201,139.8379127,山形県,E,寺院,,,善称寺
善竜寺,,38.2506244,140.3464547,山形県,E,寺院,,,善竜寺
善翁寺,,38.5783963,140.3872293,山形県,E,寺院,,,善翁寺
善行寺,,38.3589388,140.3731716,山形県,E,寺院,,,善行寺_4
善行寺,,38.3580977,140.3700217,山形県,E,寺院,,,善行寺_5
善龍寺,,38.7690003,140.302306,山形県,E,寺院,,,善龍寺_4
喜太郎稲荷神社,,38.3673832,140.3830494,山形県,E,神社,,,喜太郎稲荷神社_2
喜太郎稲荷神社,,38.3557755,140.3689788,山形県,E,神社,,,喜太郎稲荷神社_3
圓同寺,,38.334158,140.2803212,山形県,E,寺院,,,圓同寺
圓應寺,,38.7508384,140.3054051,山形県,E,寺院,,,圓應寺
圓福院,,39.1902221,139.5493433,山形県,E,寺院,,,圓福院
圓秀寺,,38.5968739,139.8434207,山形県,E,寺院,,,圓秀寺
圓稱寺,,38.2598868,140.3390645,山形県,E,寺院,,,圓稱寺
圓行寺,,38.3175446,140.3430905,山形県,E,寺院,,,圓行寺
地蔵院,,38.7651666,139.7670002,山形県,E,寺院,,,地蔵院_7
地蔵院,,38.2493604,140.3452517,山形県,E,寺院,,,地蔵院_8
地藏院,,38.68655,139.828999,山形県,E,寺院,,,地藏院
報恩寺,,38.8234017,140.3255295,山形県,E,寺院,,,報恩寺_11
塩井神社,,37.9313553,140.1108243,山形県,E,神社,,,塩井神社
塩常寺,,38.490471,140.359624,山形県,E,寺院,,,塩常寺
壽光寺,,38.5074128,140.3973514,山形県,E,寺院,,,壽光寺
壽福寺,,38.3751765,140.2742697,山形県,E,寺院,,,壽福寺
壽稲荷神社,,38.2472796,140.321662,山形県,E,神社,,,壽稲荷神社
多宝寺,,39.2045205,139.5553657,山形県,E,寺院,,,多宝寺_2
多福院,,38.7755727,139.8471733,山形県,E,寺院,,,多福院
大佛殿,,38.315468,140.4345508,山形県,E,寺院,,,大佛殿
大信寺,,38.9197946,139.8357406,山形県,E,寺院,,,大信寺_3
大円寺,,38.0079603,140.0464835,山形県,E,寺院,,,大円寺_4
大善寺,,38.93045,139.8844744,山形県,E,寺院,,,大善寺_7
大天魄神社,,38.6192052,139.5848589,山形県,E,神社,,,大天魄神社
大學院,,37.9199885,140.107459,山形県,E,寺院,,,大學院
大宝寺,,38.2513074,140.3426304,山形県,E,寺院,,,大宝寺_2
大宮子安神社,,37.9981902,140.1917928,山形県,E,神社,,,大宮子安神社
大宮子易両神社,,38.0784312,139.7374229,山形県,E,神社,,,大宮子易両神社
大山津見神社,,38.7651837,139.7640151,山形県,E,神社,,,大山津見神社
大山祇神社,,38.7019061,139.9826947,山形県,E,神社,,,大山祇神社_9
大山祇神社,,38.9670418,140.0252226,山形県,E,神社,,,大山祇神社_10
大師堂,,39.1173086,139.8708601,山形県,E,神社,,,大師堂
大日堂,,37.9020431,140.1115651,山形県,E,寺院,,,大日堂_3
大日尊神社,,38.4094532,140.3849435,山形県,E,神社,,,大日尊神社
大昌寺,,38.7310924,139.8356546,山形県,E,寺院,,,大昌寺_2
大正寺,,37.911187,140.115805,山形県,E,寺院,,,大正寺_7
大河原稲荷神社,,38.0567173,140.0488611,山形県,E,神社,,,大河原稲荷神社
大洞寺,,38.7634439,139.8980404,山形県,E,寺院,,,大洞寺
大澤寺,,38.3574206,140.202722,山形県,E,寺院,,,大澤寺
大物忌神社,,38.9677499,139.8884099,山形県,E,神社,,,大物忌神社_2
大物忌神社,,38.9747849,139.842687,山形県,E,神社,,,大物忌神社_3
大督寺,,38.7265229,139.8188056,山形県,E,寺院,,,大督寺
大福寺,,38.0426638,139.9909645,山形県,E,寺院,,,大福寺_5
大經寺,,38.8416418,139.9091097,山形県,E,寺院,,,大經寺
大美和神社,,38.8927872,139.8051918,山形県,E,神社,,,大美和神社
大運寺,,38.3739278,140.281983,山形県,E,寺院,,,大運寺_3
大雷神社,,38.7021231,139.9827949,山形県,E,神社,,,大雷神社_2
大鳥神社,,38.6273472,139.5878515,山形県,E,神社,,,大鳥神社_3
大鳥神社,,39.097011,139.8805613,山形県,E,神社,,,大鳥神社_4
大龍寺,,38.2514883,140.3418064,山形県,E,寺院,,,大龍寺_8
天地金神社,,38.7056906,139.9646275,山形県,E,神社,,,天地金神社
天宥社,,38.7013588,139.9825162,山形県,E,寺院,,,天宥社
天徳寺,,38.7582808,140.5205118,山形県,E,寺院,,,天徳寺_7
天性寺,,38.3350869,140.2843621,山形県,E,寺院,,,天性寺_4
天正寺,,38.9175644,139.8429909,山形県,E,寺院,,,天正寺_2
天正寺,,37.9200283,140.1067837,山形県,E,寺院,,,天正寺_3
天沢寺,,38.6824955,139.8312947,山形県,E,寺院,,,天沢寺
天満宮,,38.3801713,140.2062653,山形県,E,神社,,,天満宮_10
天満宮,,38.9164567,139.8389722,山形県,E,神社,,,天満宮_11
天満宮,,37.9148353,140.1095081,山形県,E,神社,,,天満宮_12
天満神社,,38.7664349,140.2926495,山形県,E,神社,,,天満神社_5
天満神社,,38.7610481,139.766914,山形県,E,神社,,,天満神社_6
天満神社,,38.4165999,140.3434421,山形県,E,神社,,,天満神社_7
天満神社,,38.1369791,140.2572771,山形県,E,神社,,,天満神社_8
天満神社,,37.9300748,140.1145026,山形県,E,神社,,,天満神社_9
天満神社,,38.2477906,140.3559748,山形県,E,神社,,,天満神社_10
天然寺,,38.2595279,140.3411344,山形県,E,寺院,,,天然寺_3
太春院,,38.7241697,139.8333015,山形県,E,寺院,,,太春院
太覚院,,38.0034835,140.0415407,山形県,E,寺院,,,太覚院
奥宮,,37.9135825,140.112007,山形県,E,神社,,,奥宮
奥永神社,,38.9800473,139.8950023,山形県,E,神社,,,奥永神社
如法寺,,38.739962,140.3136988,山形県,E,寺院,,,如法寺
妙倉寺,,38.8578638,140.256902,山形県,E,寺院,,,妙倉寺
妙圓寺,,37.9099794,140.1142028,山形県,E,寺院,,,妙圓寺_5
妙栄寺,,38.8591311,140.3424052,山形県,E,寺院,,,妙栄寺
妙栄寺,,38.3435419,140.2829095,山形県,E,寺院,,,妙栄寺_2
