name,name_kana,region,lat,lng,rank,category,description
豊明郵便局,,愛知県,35.050399,136.999689,郵便局,郵便局,阿野町滑1-8
沓掛簡易郵便局（一時閉鎖）,,愛知県,35.067495,137.026454,郵便局,簡易郵便局,沓掛町西田12
藤田保健衛生大学病院内簡易郵便局,,愛知県,35.0698,137.000733,郵便局,簡易郵便局,沓掛町田楽ケ窪1-98
豊明新栄郵便局,,愛知県,35.056217,136.981541,郵便局,郵便局,新栄町6-239
豊明吉池郵便局,,愛知県,35.05127,137.01851,郵便局,郵便局,新田町門先11-12
豊明前後郵便局,,愛知県,35.053912,136.993179,郵便局,郵便局,前後町大代1626
豊明団地内郵便局,,愛知県,35.064146,137.0076,郵便局,郵便局,二村台3-1-1
日進栄郵便局,,愛知県,35.121082,137.048198,郵便局,郵便局,栄3-2215-2
日進郵便局,,愛知県,35.130515,137.037645,郵便局,郵便局,蟹甲町池下67-18
日進岩崎郵便局,,愛知県,35.144652,137.044449,郵便局,郵便局,岩崎町大塚83-7
日進香久山郵便局,,愛知県,35.144707,137.025285,郵便局,郵便局,香久山3-1609
日進赤池郵便局,,愛知県,35.121849,137.018453,郵便局,郵便局,赤池1-1307
日進南ケ丘郵便局,,愛知県,35.113517,137.041728,郵便局,郵便局,南ケ丘2-2-2
日進米野木郵便局,,愛知県,35.132571,137.060198,郵便局,郵便局,米野木町家下31-5
田原浦郵便局,,愛知県,34.699468,137.277445,郵便局,郵便局,浦町中畑225
渥美郵便局,,愛知県,34.629752,137.107868,郵便局,郵便局,古田町宮ノ前19-1
泉郵便局,,愛知県,34.652706,137.157887,郵便局,郵便局,江比間町五字郷中90
高松簡易郵便局,,愛知県,34.623405,137.236188,郵便局,簡易郵便局,高松町中村72-2
赤羽根若見簡易郵便局,,愛知県,34.602831,137.171024,郵便局,簡易郵便局,若見町権亟地97-1
渥美中山郵便局,,愛知県,34.644119,137.084553,郵便局,郵便局,小中山町一本松250-66
神戸郵便局,,愛知県,34.653192,137.274379,郵便局,郵便局,神戸町前畑6-7
赤羽根郵便局,,愛知県,34.614007,137.200643,郵便局,郵便局,赤羽根町天神145-1
田原郵便局,,愛知県,34.667786,137.264028,郵便局,郵便局,田原町清谷84-6
伊良湖岬郵便局,,愛知県,34.592343,137.076026,郵便局,郵便局,堀切町新堀東1-2
田原野田郵便局,,愛知県,34.654676,137.206745,郵便局,郵便局,野田町向海道21-1
六連郵便局,,愛知県,34.649212,137.32196,郵便局,郵便局,六連町貝場90-1
和地郵便局,,愛知県,34.591935,137.12437,郵便局,郵便局,和地町瀬戸山53-1
佐織勝幡郵便局,,愛知県,35.194647,136.751984,郵便局,郵便局,勝幡町駅東120
藤浪駅前郵便局,,愛知県,35.189031,136.73946,郵便局,郵便局,諏訪町橋本358-1
佐屋郵便局,,愛知県,35.150541,136.71586,郵便局,郵便局,須依町屋敷222-1
西川端郵便局,,愛知県,35.210215,136.715854,郵便局,郵便局,西川端町久保目14-1
海部立田郵便局,,愛知県,35.170246,136.693249,郵便局,郵便局,石田町宮東81
永和郵便局,,愛知県,35.131688,136.762868,郵便局,郵便局,大井町弥八6
八開郵便局,,愛知県,35.216245,136.690939,郵便局,郵便局,立石町宮西48
春日郵便局,,愛知県,35.235921,136.83477,郵便局,郵便局,春日三番割106-2
須ケ口郵便局,,愛知県,35.198416,136.844578,郵便局,郵便局,須ケ口駅前2-38
清洲郵便局,,愛知県,35.216224,136.83482,郵便局,郵便局,清洲1-16-1
清洲丸之内郵便局,,愛知県,35.204654,136.840176,郵便局,郵便局,清洲1940-1
枇杷島大和郵便局,,愛知県,35.203166,136.870298,郵便局,郵便局,西枇杷島町城並1-11-7
二ツ杁駅前郵便局,,愛知県,35.194278,136.859581,郵便局,郵便局,西枇杷島町大野20-2
枇杷島郵便局,,愛知県,35.200626,136.863198,郵便局,郵便局,西枇杷島町弁天55
尾張新川郵便局,,愛知県,35.192973,136.853815,郵便局,郵便局,土器野334
師勝郵便局,,愛知県,35.246028,136.88988,郵便局,郵便局,井瀬木高畑44-1
西春九之坪郵便局,,愛知県,35.235594,136.867705,郵便局,郵便局,九之坪長堀79-1
師勝高田寺郵便局,,愛知県,35.239969,136.896793,郵便局,郵便局,高田寺東の川77-2
師勝坂巻郵便局,,愛知県,35.254025,136.87851,郵便局,郵便局,鹿田廻間23-1
西春西之保郵便局,,愛知県,35.243227,136.865129,郵便局,郵便局,西之保深坪2-2
西春郵便局,,愛知県,35.251911,136.866518,郵便局,郵便局,弥勒寺西2-33
西春鍛冶ケ一色簡易郵便局,,愛知県,35.258484,136.856521,郵便局,簡易郵便局,鍜治ケ一色宮浦46-1
鍋田郵便局,,愛知県,35.079292,136.75156,郵便局,郵便局,加稲4-394-5
弥富佐古木郵便局,,愛知県,35.11826,136.756202,郵便局,郵便局,佐古木1-22
十四山郵便局,,愛知県,35.108035,136.766117,郵便局,郵便局,子宝2-97-1
弥富中地郵便局,,愛知県,35.126676,136.732294,郵便局,郵便局,西中地町五右100-21
弥富郵便局,,愛知県,35.111138,136.724698,郵便局,郵便局,鯏浦町中六82-1
弥富海老江郵便局,,愛知県,35.120233,136.713456,郵便局,郵便局,鯏浦町用水上114-2
三好ケ丘郵便局,,愛知県,35.1267813833,137.108863377,郵便局,郵便局,三好丘1-5-7
三好郵便局,,愛知県,35.0911361936,137.072469913,郵便局,郵便局,三好町大坪26
三好打越簡易郵便局,,愛知県,35.075906,137.09634,郵便局,簡易郵便局,打越町島ノ山51
三好莇生簡易郵便局（一時閉鎖）,,愛知県,35.10352,137.094446,郵便局,簡易郵便局,莇生川向34-2
美和郵便局,,愛知県,35.199471,136.784834,郵便局,郵便局,花正七反地37-1
伊福簡易郵便局,,愛知県,35.1549176596,136.797302246,郵便局,簡易郵便局,七宝町伊福四之割32
七宝郵便局,,愛知県,35.1722013142,136.792268261,郵便局,郵便局,七宝町下田堂中4-2
美和篠田郵便局,,愛知県,35.185309,136.787549,郵便局,郵便局,篠田森後98
甚目寺郵便局,,愛知県,35.20086,136.821609,郵便局,郵便局,新居屋江ノ橋83-3
甚目寺西今宿郵便局,,愛知県,35.198242,136.82959,郵便局,郵便局,西今宿狐海道1-18
富塚郵便局,,愛知県,35.200041,136.805966,郵便局,郵便局,富塚先速25-1
甚目寺本郷郵便局,,愛知県,35.186807,136.829191,郵便局,郵便局,本郷柿ノ木77
愛知医大病院内簡易郵便局,,愛知県,35.191146,137.047947,郵便局,簡易郵便局,岩作雁又21
長久手岩作郵便局,,愛知県,35.182175,137.049642,郵便局,郵便局,岩作東中8-2
長久手郵便局,,愛知県,35.1768531718,137.037182029,郵便局,郵便局,西浦815
長久手口郵便局,,愛知県,35.174148,137.030061,郵便局,郵便局,打越1601
和合郵便局,,愛知県,35.097881,137.054144,郵便局,郵便局,春木西羽根穴2225-10
春木郵便局,,愛知県,35.079633,137.045868,郵便局,郵便局,春木太子4572
東郷白鳥郵便局,,愛知県,35.112407,137.057115,郵便局,郵便局,白鳥3-9-5
豊山郵便局,,愛知県,35.245691,136.915736,郵便局,郵便局,豊場高前196
名古屋北部市場内簡易郵便局,,愛知県,35.241803,136.906765,郵便局,簡易郵便局,豊場八反107
大口郵便局,,愛知県,35.331929,136.906594,郵便局,郵便局,丸2-11
大口南郵便局,,愛知県,35.321875,136.898401,郵便局,郵便局,秋田1-384-3
扶桑駅前郵便局,,愛知県,35.359851,136.914939,郵便局,郵便局,高雄天道312
扶桑高雄郵便局,,愛知県,35.367674,136.926674,郵便局,郵便局,高雄米ノ山90
柏森駅前郵便局,,愛知県,35.345265,136.898391,郵便局,郵便局,柏森西前106
扶桑郵便局,,愛知県,35.350287,136.907066,郵便局,郵便局,柏森中切445
大治西条郵便局,,愛知県,35.18335,136.817841,郵便局,郵便局,西條苅屋橋35
大治郵便局,,愛知県,35.173253,136.827886,郵便局,郵便局,北間島屋敷143-2
蟹江郵便局,,愛知県,35.13373,136.794558,郵便局,郵便局,蟹江本町ソノ割56-2
蟹江舟入郵便局,,愛知県,35.1204057204,136.792868246,郵便局,郵便局,舟入3-502
蟹江須成郵便局,,愛知県,35.144284,136.78978,郵便局,郵便局,須成南五本田1949-1
蟹江富吉郵便局,,愛知県,35.122335944,136.76979713,郵便局,郵便局,富吉4-122
飛島郵便局,,愛知県,35.080819,136.786571,郵便局,郵便局,松之郷1-34-2
阿久比坂部郵便局,,愛知県,34.945533,136.915745,郵便局,郵便局,卯坂一丁田90-4
阿久比宮津郵便局,,愛知県,34.933897,136.925522,郵便局,郵便局,宮津新海山1-3
阿久比郵便局,,愛知県,34.927758,136.920967,郵便局,郵便局,椋岡中長19-7
東浦郵便局,,愛知県,34.979863,136.969876,郵便局,郵便局,緒川家下32-1
東浦東ケ丘郵便局,,愛知県,34.958837,136.925521,郵便局,郵便局,緒川丸池台1-13
東浦森岡郵便局,,愛知県,34.993139,136.964654,郵便局,郵便局,森岡山之神56-3
東浦生路郵便局,,愛知県,34.951923,136.969933,郵便局,郵便局,生路池下7-12
東浦石浜郵便局,,愛知県,34.968948,136.963321,郵便局,郵便局,石浜白山13-9
南知多山海郵便局,,愛知県,34.72039,136.897003,郵便局,郵便局,山海屋敷50-1
南知多篠島郵便局,,愛知県,34.677675,137.006078,郵便局,郵便局,篠島神戸41
南知多大井郵便局,,愛知県,34.719031,136.961441,郵便局,郵便局,大井南側9-1
内海郵便局,,愛知県,34.740053,136.87081,郵便局,郵便局,内海亥新田88-2
日間賀郵便局,,愛知県,34.703423,136.998605,郵便局,郵便局,日間賀島新井浜43-1
東日間賀簡易郵便局,,愛知県,34.706063,137.010742,郵便局,簡易郵便局,日間賀島北地19
師崎郵便局,,愛知県,34.705458,136.971802,郵便局,郵便局,片名新師崎46
豊丘簡易郵便局,,愛知県,34.733112,136.934777,郵便局,簡易郵便局,豊丘向海戸5
豊浜郵便局,,愛知県,34.71292,136.930556,郵便局,郵便局,豊浜中町14-1
中洲簡易郵便局（一時閉鎖）,,愛知県,34.708534,136.922651,郵便局,簡易郵便局,豊浜東之浦79-3
美浜郵便局,,愛知県,34.788408,136.858838,郵便局,郵便局,奥田儀路31-4
河和郵便局,,愛知県,34.777162,136.912639,郵便局,郵便局,河和北田面8-1
上野間郵便局,,愛知県,34.806434,136.864615,郵便局,郵便局,上野間里屋敷9-7
布土郵便局,,愛知県,34.804854,136.918637,郵便局,郵便局,布土上村10-4
矢梨簡易郵便局（一時閉鎖）,,愛知県,34.749782,136.9311,郵便局,簡易郵便局,豊丘里50
野間郵便局,,愛知県,34.76916,136.846506,郵便局,郵便局,野間須賀91-1
武豊郵便局,,愛知県,34.852709,136.922192,郵便局,郵便局,金下55
富貴郵便局,,愛知県,34.82852,136.915246,郵便局,郵便局,冨貴外面82-8
武豊六貫山郵便局,,愛知県,34.851663,136.904965,郵便局,郵便局,北中根6-37
幸田郵便局,,愛知県,34.859911,137.167638,郵便局,郵便局,芦谷大西1-1
坂崎簡易郵便局,,愛知県,34.8900298487,137.174873623,郵便局,簡易郵便局,坂崎広野86-1
幸田深溝郵便局,,愛知県,34.836026,137.178278,郵便局,郵便局,深溝山脇3-1
幸田大草郵便局,,愛知県,34.879325,137.172137,郵便局,郵便局,大草三ツ石29
豊坂簡易郵便局,,愛知県,34.8647044954,137.155747407,郵便局,簡易郵便局,野場井戸田110-1
神田簡易郵便局,,愛知県,35.073072,137.618491,郵便局,簡易郵便局,神田宮平11-3
津具郵便局,,愛知県,35.171444,137.6177,郵便局,郵便局,津具町尻2-10
下津具郵便局,,愛知県,35.159417,137.639734,郵便局,郵便局,津具林30-2
設楽郵便局,,愛知県,35.096597,137.571546,郵便局,郵便局,田口川原田2-4
段嶺郵便局,,愛知県,35.05114,137.541163,郵便局,郵便局,田峯竹桑田5-20
名倉郵便局,,愛知県,35.150797,137.539267,郵便局,郵便局,東納庫船石13-2
下川簡易郵便局,,愛知県,35.079197,137.721456,郵便局,簡易郵便局,下田尾沢21-1
長岡郵便局,,愛知県,35.036428,137.716807,郵便局,郵便局,三輪市原64-4
振草郵便局,,愛知県,35.104203,137.652531,郵便局,郵便局,振草上粟代中村4-6
東栄御殿簡易郵便局,,愛知県,35.080874,137.684001,郵便局,簡易郵便局,中設楽外貝津9-3
東栄郵便局,,愛知県,35.069931,137.699472,郵便局,郵便局,本郷西万場50-5
豊根郵便局,,愛知県,35.144237,137.707167,郵便局,郵便局,下黒川上ノ平39
坂宇場簡易郵便局,,愛知県,35.179652,137.681855,郵便局,簡易郵便局,坂宇場宮ノ嶋7-3
三沢簡易郵便局,,愛知県,35.186453,137.73304,郵便局,簡易郵便局,三沢宮下16-5
富山郵便局,,愛知県,35.189978,137.809704,郵便局,郵便局,富山下栃27-2
静岡中央郵便局,,静岡県,34.971172,138.38645,郵便局,郵便局,黒金町1-9
井川郵便局,,静岡県,35.222534,138.241003,郵便局,郵便局,井川718-9
服織郵便局,,静岡県,34.9831463685,138.335559522,郵便局,郵便局,羽鳥6-1-12
賤機郵便局,,静岡県,35.059404,138.370591,郵便局,郵便局,牛妻701-1
清沢郵便局,,静岡県,35.034368,138.254193,郵便局,郵便局,昼居渡63-3
日向郵便局,,静岡県,35.091376,138.239739,郵便局,郵便局,日向下島669-2
大河内郵便局,,静岡県,35.145755,138.364238,郵便局,郵便局,平野2239-1
落合郵便局,,静岡県,35.109977,138.332065,郵便局,郵便局,落合124
静岡安西郵便局,,静岡県,34.978191,138.370667,郵便局,郵便局,安西3-15
静岡城北郵便局,,静岡県,34.986663,138.386647,郵便局,郵便局,安東2-1-15
静岡安東郵便局,,静岡県,34.988921,138.383116,郵便局,郵便局,安東2-17-14
静岡安倍口郵便局,,静岡県,35.01946,138.36011,郵便局,郵便局,安倍口新田456-13
静岡井宮郵便局,,静岡県,34.985671,138.371322,郵便局,郵便局,井宮町18-4
静岡伝馬郵便局,,静岡県,34.974933,138.392931,郵便局,郵便局,栄町5-22
静岡美和郵便局,,静岡県,35.034701,138.368524,郵便局,郵便局,遠藤新田17-2
静岡横田郵便局,,静岡県,34.978,138.396828,郵便局,郵便局,横田町9-18
静岡駒形郵便局,,静岡県,34.963452,138.372908,郵便局,郵便局,駒形通6-8-3
静岡松富郵便局,,静岡県,35.006702,138.372618,郵便局,郵便局,松富1-4-22
静岡柳新田郵便局,,静岡県,35.000679,138.394131,郵便局,郵便局,城北63-2
静岡新通郵便局,,静岡県,34.967721,138.374738,郵便局,郵便局,新通1-12-18
静岡秋山郵便局,,静岡県,34.998839,138.364397,郵便局,郵便局,新伝馬2-17-6
静岡新富郵便局,,静岡県,34.970892,138.369878,郵便局,郵便局,新富町4-10-12
静岡七間郵便局,,静岡県,34.97191,138.378861,郵便局,郵便局,人宿町2-5-24
静岡北瀬名郵便局,,静岡県,35.014092,138.42074,郵便局,郵便局,瀬名1-11-70
静岡瀬名郵便局,,静岡県,35.004978,138.424595,郵便局,郵便局,瀬名川1-27-55
静岡城西郵便局,,静岡県,34.983226,138.380785,郵便局,郵便局,西草深町12-14
静岡沓谷郵便局,,静岡県,34.989728,138.399535,郵便局,郵便局,千代田1-2-24
静岡上土郵便局,,静岡県,34.998022,138.409369,郵便局,郵便局,千代田6-23-11
静岡南沼上郵便局,,静岡県,35.007188,138.412073,郵便局,郵便局,川合3-9-7
中藁科郵便局,,静岡県,35.006506,138.283049,郵便局,郵便局,大原1363-3
静岡長沼郵便局,,静岡県,34.993187,138.416304,郵便局,郵便局,長沼3-10-10
静岡県庁内郵便局,,静岡県,34.976978,138.382601,郵便局,郵便局,追手町9-6
静岡鷹匠郵便局,,静岡県,34.981223,138.390472,郵便局,郵便局,東鷹匠町4-1
静岡太田町郵便局,,静岡県,34.985209,138.393918,郵便局,郵便局,巴町25-5
静岡馬場郵便局,,静岡県,34.977415,138.378666,郵便局,郵便局,馬場町123
静岡羽高郵便局,,静岡県,35.0346980202,138.394546362,郵便局,郵便局,北1-8-31
静岡北安東郵便局,,静岡県,34.996531,138.383206,郵便局,郵便局,北安東2-26-1
麻機郵便局,,静岡県,35.026398,138.389672,郵便局,郵便局,有永3-2
静岡篭上郵便局,,静岡県,34.9930482644,138.369042464,郵便局,郵便局,籠上13-54
賎機下簡易郵便局,,静岡県,35.030648,138.378861,郵便局,簡易郵便局,下1459-1
静岡山崎簡易郵便局,,静岡県,34.97775,138.352417,郵便局,簡易郵便局,山崎1-25-29
俵沢簡易郵便局（一時閉鎖）,,静岡県,35.107863,138.366119,郵便局,簡易郵便局,俵沢222
静岡北沼上簡易郵便局（一時閉鎖）,,静岡県,35.043274,138.426562,郵便局,簡易郵便局,北沼上937-1
静岡流通センター簡易郵便局,,静岡県,35.013801,138.406647,郵便局,簡易郵便局,流通センター2-1
梅ヶ島簡易郵便局,,静岡県,35.2376395872,138.341444928,郵便局,簡易郵便局,入島1028-8
南藁科簡易郵便局（一時閉鎖）,,静岡県,34.9763596355,138.338427203,郵便局,簡易郵便局,牧ヶ谷390
静岡南郵便局,,静岡県,34.969282,138.406039,郵便局,郵便局,有明町2-10
静岡西郵便局,,静岡県,34.926558,138.367225,郵便局,郵便局,用宗1-29-16
静岡みずほ郵便局,,静岡県,34.941157,138.36868,郵便局,郵便局,みずほ1-26-1
静岡丸子郵便局,,静岡県,34.945984,138.35197,郵便局,郵便局,丸子3-7-8
静岡栗原郵便局,,静岡県,34.992806,138.429215,郵便局,郵便局,栗原7-4
久能郵便局,,静岡県,34.959726,138.466414,郵便局,郵便局,根古屋5-1
静岡手越郵便局,,静岡県,34.952653,138.362749,郵便局,郵便局,手越原157-4
静岡小黒郵便局,,静岡県,34.974583,138.404186,郵便局,郵便局,小黒2-12-7
静岡小鹿郵便局,,静岡県,34.975764,138.414508,郵便局,郵便局,小鹿1-1-25
静岡堀ノ内郵便局,,静岡県,34.972075,138.426173,郵便局,郵便局,小鹿堤下928-8
大谷郵便局,,静岡県,34.9521520519,138.428470826,郵便局,郵便局,大谷1-1-12
静岡中村町郵便局,,静岡県,34.952929,138.394405,郵便局,郵便局,中村町154-3
静岡石田郵便局,,静岡県,34.959543,138.399926,郵便局,郵便局,中田4-1-14
静岡中島郵便局,,静岡県,34.94242,138.396308,郵便局,郵便局,中島709-5
静岡中野郵便局,,静岡県,34.95144,138.386911,郵便局,郵便局,中野新田305-1
静岡桃園郵便局,,静岡県,34.931577,138.378733,郵便局,郵便局,桃園町10-14
静岡馬渕郵便局,,静岡県,34.963908,138.38583,郵便局,郵便局,馬渕2-15-11
静岡高松郵便局,,静岡県,34.952757,138.413834,郵便局,郵便局,敷地1-27-5
静岡有東郵便局,,静岡県,34.962687,138.412,郵便局,郵便局,有東3-4-46
下島簡易郵便局,,静岡県,34.947593254,138.409202725,郵便局,簡易郵便局,下島333
元丸子簡易郵便局,,静岡県,34.949276,138.346002,郵便局,簡易郵便局,丸子6-7-4
静岡駅南口郵便局,,静岡県,34.9710799032,138.391342188,郵便局,郵便局,南町18-3
清水郵便局,,静岡県,35.029819,138.489235,郵便局,郵便局,辻1-9-27
蒲原郵便局,,静岡県,35.120005,138.604247,郵便局,郵便局,蒲原3-24-3
小島郵便局,,静岡県,35.096984,138.51335,郵便局,郵便局,但沼町842-9
由比郵便局,,静岡県,35.1075198082,138.56223255,郵便局,郵便局,由比北田464-2
和田島郵便局,,静岡県,35.10901,138.480244,郵便局,郵便局,和田島672-4
清水押切郵便局,,静岡県,35.02832,138.457068,郵便局,郵便局,押切811-24
清水横砂郵便局,,静岡県,35.039391,138.496837,郵便局,郵便局,横砂西町6-18
清水下野郵便局,,静岡県,35.037073,138.466413,郵便局,郵便局,下野西12-71
河内郵便局,,静岡県,35.133838,138.433825,郵便局,郵便局,河内164-6
蒲原諏訪町郵便局,,静岡県,35.122893,138.612496,郵便局,郵便局,蒲原1-7-2
蒲原中郵便局,,静岡県,35.115577,138.585138,郵便局,郵便局,蒲原中579-7
清水吉川郵便局,,静岡県,35.020345,138.457538,郵便局,郵便局,吉川989-3
興津郵便局,,静岡県,35.054285,138.528135,郵便局,郵便局,興津中町621
清水江尻郵便局,,静岡県,35.018931,138.485402,郵便局,郵便局,銀座10-6
清水駒越郵便局,,静岡県,34.980019,138.501402,郵便局,郵便局,駒越中1-14-11
庵原郵便局,,静岡県,35.050775,138.478587,郵便局,郵便局,原305-3
清水幸町郵便局,,静岡県,35.000739,138.489708,郵便局,郵便局,幸町11-35
清水駅前郵便局,,静岡県,35.022486,138.486902,郵便局,郵便局,江尻東1-1-11
清水高橋郵便局,,静岡県,35.030433,138.473894,郵便局,郵便局,高橋2-1-29
清水大和郵便局,,静岡県,35.026383,138.474875,郵便局,郵便局,高橋南町7-77
清水三保郵便局,,静岡県,35.007438,138.52045,郵便局,郵便局,三保3797-31
宍原郵便局,,静岡県,35.162515,138.516669,郵便局,郵便局,宍原1275-1
清水御門台郵便局,,静岡県,35.0076455742,138.451857754,郵便局,郵便局,七ツ新屋1-14-11
清水桜橋通郵便局,,静岡県,35.010352,138.480151,郵便局,郵便局,上清水町12-31
清水折戸郵便局,,静岡県,34.99149,138.514095,郵便局,郵便局,折戸4-9-50
清水船越郵便局,,静岡県,35.003178,138.470961,郵便局,郵便局,船越南町239-4
清水相生郵便局,,静岡県,35.014693,138.48882,郵便局,郵便局,相生町6-24
清水草薙郵便局,,静岡県,34.998511,138.444899,郵便局,郵便局,草薙34-4
清水袖師郵便局,,静岡県,35.033605,138.490577,郵便局,郵便局,袖師町445-9
清水大曲郵便局,,静岡県,35.015902,138.473077,郵便局,郵便局,追分1-6-5
清水矢倉郵便局,,静岡県,35.030763,138.483735,郵便局,郵便局,辻5-4-23
有度郵便局,,静岡県,35.006793,138.443851,郵便局,郵便局,楠新田217-7
清水日立郵便局,,静岡県,34.995135,138.487317,郵便局,郵便局,日立町2-17
清水狐崎郵便局,,静岡県,35.010622,138.462848,郵便局,郵便局,平川地8-5
清水北矢部郵便局,,静岡県,35.00335,138.482042,郵便局,郵便局,北矢部町1-15-28
清水本町郵便局,,静岡県,35.007655,138.488874,郵便局,郵便局,本町6-13
清水梅ケ谷簡易郵便局,,静岡県,35.0392934319,138.452896494,郵便局,簡易郵便局,梅ヶ谷245-1
由比入山簡易郵便局,,静岡県,35.1287642947,138.556498027,郵便局,簡易郵便局,由比入山2180-1
浜松郵便局,,静岡県,34.705876,137.732684,郵便局,郵便局,旭町8-1
浜松西郵便局,,静岡県,34.698782,137.700789,郵便局,郵便局,西伊場町55-1
浜松葵西郵便局,,静岡県,34.773357,137.70423,郵便局,郵便局,葵西4-8-10
浜松葵郵便局,,静岡県,34.752083,137.723451,郵便局,郵便局,葵東1-5-4
浜松曳馬郵便局,,静岡県,34.732081,137.740461,郵便局,郵便局,曳馬5-6-38
花川郵便局,,静岡県,34.780772,137.701675,郵便局,郵便局,花川町172
浜松根上り松郵便局,,静岡県,34.705653,137.708252,郵便局,郵便局,鴨江3-65-13
浜松鴨江郵便局,,静岡県,34.704893,137.723982,郵便局,郵便局,鴨江町15
浜松元目郵便局,,静岡県,34.713614,137.730425,郵便局,郵便局,元目町120-8
浜松幸郵便局,,静岡県,34.744678,137.72481,郵便局,郵便局,幸5-5-31
浜松高丘郵便局,,静岡県,34.758914,137.703147,郵便局,郵便局,高丘西1-28-31
浜松佐藤郵便局,,静岡県,34.711602,137.745449,郵便局,郵便局,佐藤1-13-8
浜松佐鳴台郵便局,,静岡県,34.707753,137.699205,郵便局,郵便局,佐鳴台3-33-21
浜松砂山郵便局,,静岡県,34.701782,137.735148,郵便局,郵便局,砂山町356-16
浜松秋葉坂下郵便局,,静岡県,34.709582,137.717749,郵便局,郵便局,三組町45-4
浜松鹿谷郵便局,,静岡県,34.715697,137.72112,郵便局,郵便局,鹿谷町20-5
浜松助信郵便局,,静岡県,34.722441,137.737745,郵便局,郵便局,助信町17-17
浜松海老塚郵便局,,静岡県,34.696403,137.730513,郵便局,郵便局,上浅田2-3-7
浜松上島郵便局,,静岡県,34.740588,137.740828,郵便局,郵便局,上島2-13-14
浜松成子郵便局,,静岡県,34.700505,137.727537,郵便局,郵便局,成子町73
浜松浅田郵便局,,静岡県,34.693061,137.725177,郵便局,郵便局,西浅田2-6-23
浜松船越郵便局,,静岡県,34.717697,137.746973,郵便局,郵便局,船越町33-28
浜松早出郵便局,,静岡県,34.729863,137.749313,郵便局,郵便局,早出町1329-1
浜松馬込郵便局,,静岡県,34.709627,137.73703,郵便局,郵便局,中央1-18-1
浜松中沢郵便局,,静岡県,34.71953,137.731175,郵便局,郵便局,中沢町17-17
浜松向宿郵便局,,静岡県,34.70346,137.748433,郵便局,郵便局,中島1-30-17
浜松アクトシティ内郵便局,,静岡県,34.705659,137.737638,郵便局,郵便局,板屋町111-2
浜松富塚郵便局,,静岡県,34.723805,137.700066,郵便局,郵便局,富塚町1878-1
浜松布橋郵便局,,静岡県,34.720669,137.718592,郵便局,郵便局,布橋1-5-12
浜松北寺島郵便局,,静岡県,34.703088,137.742259,郵便局,郵便局,北寺島町209-1
浜松野口郵便局,,静岡県,34.71592,137.739508,郵便局,郵便局,野口町502
浜松竜禅寺郵便局,,静岡県,34.696632,137.737944,郵便局,郵便局,龍禅寺町803-3
浜松領家郵便局,,静岡県,34.695728,137.75323,郵便局,郵便局,領家2-24-40
浜松連尺郵便局,,静岡県,34.706254,137.727898,郵便局,郵便局,連尺町309-14
浜松和合郵便局,,静岡県,34.740833,137.705203,郵便局,郵便局,和合町220-1947
浜松和地山郵便局,,静岡県,34.730196,137.721064,郵便局,郵便局,和地山2-28-8
浜松蜆塚郵便局,,静岡県,34.714225,137.707927,郵便局,郵便局,蜆塚3-15-13
浜松東郵便局,,静岡県,34.718503,137.759563,郵便局,郵便局,西塚町302
積志郵便局,,静岡県,34.765554,137.756281,郵便局,郵便局,有玉北町774-1
笠井郵便局,,静岡県,34.767917,137.796472,郵便局,郵便局,笠井町888
市野郵便局,,静岡県,34.746749,137.775129,郵便局,郵便局,市野町1764-2
浜松鷺宮郵便局,,静岡県,34.753167,137.765754,郵便局,郵便局,小池町1
浜松上新屋郵便局,,静岡県,34.731252,137.755146,郵便局,郵便局,上新屋町218-1
浜松植松郵便局,,静岡県,34.710782,137.754535,郵便局,郵便局,植松町155-1
浜松西崎郵便局,,静岡県,34.7757265533,137.770897567,郵便局,郵便局,西ケ崎町780-1
中野町郵便局,,静岡県,34.730865,137.79628,郵便局,郵便局,中野町449
浜松天王郵便局,,静岡県,34.736495,137.772574,郵便局,郵便局,天王町1214-2
浜松橋羽郵便局,,静岡県,34.7208428573,137.780016914,郵便局,郵便局,天龍川町174-2
浜松有玉郵便局,,静岡県,34.757189,137.754966,郵便局,郵便局,有玉南町287
浜松医大病院内簡易郵便局,,静岡県,34.770184,137.744415,郵便局,簡易郵便局,半田山1-20-1
舞阪郵便局,,静岡県,34.682116,137.617825,郵便局,郵便局,舞阪町浜田195
伊左地郵便局,,静岡県,34.742943,137.654819,郵便局,郵便局,伊左地町60-1
舘山寺郵便局,,静岡県,34.760855,137.614379,郵便局,郵便局,舘山寺町2456-3
宇布見郵便局,,静岡県,34.698172,137.633546,郵便局,郵便局,雄踏町宇布見4962-10
篠原郵便局,,静岡県,34.685506,137.663599,郵便局,郵便局,篠原町11993-3
浜松神久呂郵便局,,静岡県,34.719835,137.673096,郵便局,郵便局,神ケ谷町1726-1
浜松西山郵便局,,静岡県,34.740601,137.68031,郵便局,郵便局,西山町2168-3
浜松村櫛郵便局,,静岡県,34.722669,137.595279,郵便局,郵便局,村櫛町3670
浜松入野郵便局,,静岡県,34.701576,137.685393,郵便局,郵便局,入野町8875-2
舞阪駅前郵便局,,静岡県,34.684782,137.627491,郵便局,郵便局,馬郡町2233-1
舞阪弁天島郵便局,,静岡県,34.691284,137.604967,郵便局,郵便局,舞阪町弁天島2730-2
