name,name_kana,lat,lng,region,series,categories,description,key
青砂簡易郵便局,,39.910248,139.729943,秋田県,郵便局,簡易,戸賀加茂青砂鴨46,青砂簡易郵便局
戸賀郵便局,,39.961467,139.713339,秋田県,郵便局,普通,戸賀戸賀戸賀93,戸賀郵便局
五里合郵便局,,39.978299,139.87187,秋田県,郵便局,普通,五里合神谷石神62-9,五里合郵便局
船越郵便局,,39.903588,139.944921,秋田県,郵便局,普通,船越本町5-1,船越郵便局_2
金川郵便局,,39.896975,139.859943,秋田県,郵便局,普通,船川港金川金川41-1,金川郵便局
女川簡易郵便局,,39.862895,139.820171,秋田県,郵便局,簡易,船川港女川鵜ノ崎100,女川簡易郵便局
男鹿郵便局,,39.879699,139.845489,秋田県,郵便局,普通,船川港船川外ケ沢126-14,男鹿郵便局
椿郵便局,,39.866088,139.780774,秋田県,郵便局,普通,船川港椿家ノ後13-1,椿郵便局_4
田中簡易郵便局,,39.916361,139.852153,秋田県,郵便局,簡易,船川港比詰大沢田47,田中簡易郵便局
山田簡易郵便局,,39.944712222,139.819527014,秋田県,郵便局,簡易,男鹿中山町家口82-1,山田簡易郵便局_3
男鹿中郵便局,,39.935825,139.836526,秋田県,郵便局,普通,男鹿中滝川坂ノ下48-11,男鹿中郵便局
福米沢簡易郵便局,,39.994129,139.929374,秋田県,郵便局,簡易,福米沢福米33-6,福米沢簡易郵便局
小深見簡易郵便局,,39.921641,139.936588,秋田県,郵便局,簡易,払戸小深見74-2,小深見簡易郵便局
払戸郵便局,,39.938584,139.926035,秋田県,郵便局,普通,払戸渡部109-8,払戸郵便局
安全寺簡易郵便局,,39.933024,139.782715,秋田県,郵便局,簡易,北浦安全寺安全寺42-6,安全寺簡易郵便局
男鹿温泉簡易郵便局,,39.97436,139.7417,秋田県,郵便局,簡易,北浦湯本草木原1-13,男鹿温泉簡易郵便局
入道崎郵便局,,39.998851,139.707162,秋田県,郵便局,普通,北浦入道崎嶋畑90,入道崎郵便局
北浦郵便局,,39.966077,139.780215,秋田県,郵便局,普通,北浦北浦表町表町53-3,北浦郵便局_4
野石郵便局,,40.024129,139.923809,秋田県,郵便局,普通,野石宮沢33-2,野石郵便局
浦田簡易郵便局,,39.933306,139.903815,秋田県,郵便局,簡易,脇本浦田大保田4,浦田簡易郵便局
脇本駅前簡易郵便局,,39.914419,139.902981,秋田県,郵便局,簡易,脇本脇本向山18-12,脇本駅前簡易郵便局
脇本郵便局,,39.907475,139.905481,秋田県,郵便局,普通,脇本脇本大石館111-1,脇本郵便局_2
稲庭郵便局,,39.102311,140.582391,秋田県,郵便局,普通,稲庭町稲庭251-2,稲庭郵便局
院内郵便局,,39.050089,140.419077,秋田県,郵便局,普通,下院内常盤町119-3,院内郵便局_2
皆瀬郵便局,,39.075449,140.587223,秋田県,郵便局,普通,皆瀬沢梨台51,皆瀬郵便局_2
三関郵便局,,39.134804,140.488236,秋田県,郵便局,普通,関口関口39-4,三関郵便局
岩崎郵便局,,39.203131,140.508233,秋田県,郵便局,普通,岩崎岩崎210-1,岩崎郵便局_3
幡野簡易郵便局,,39.18743,140.463921,秋田県,郵便局,簡易,金谷樋口123,幡野簡易郵便局
東福寺簡易郵便局,,39.176469,140.572392,秋田県,郵便局,簡易,駒形町東福寺張山26-1,東福寺簡易郵便局_2
駒形郵便局,,39.167303,140.56045,秋田県,郵便局,普通,駒形町八面清水田23,駒形郵便局
高松簡易郵便局,,39.0650048406,140.529719681,秋田県,郵便局,簡易,高松八乙女154-2,高松簡易郵便局_2
湯沢郵便局,,39.163412,140.494069,秋田県,郵便局,普通,材木町1-1-36,湯沢郵便局_2
宮田簡易郵便局,,39.127596,140.560208,秋田県,郵便局,簡易,三梨町京政135,宮田簡易郵便局
三梨簡易郵便局,,39.1346915641,140.574810102,秋田県,郵便局,簡易,三梨町菻田141-3,三梨簡易郵便局
羽後山田郵便局,,39.152301,140.458793,秋田県,郵便局,普通,山田中屋敷36-2,羽後山田郵便局
西秋ノ宮簡易郵便局,,39.003707,140.462685,秋田県,郵便局,簡易,秋ノ宮山岸89-2,西秋ノ宮簡易郵便局
秋ノ宮郵便局,,38.986765,140.485739,秋田県,郵便局,普通,秋ノ宮川井7-2,秋ノ宮郵便局
湯ノ岱簡易郵便局,,38.961491,140.529902,秋田県,郵便局,簡易,秋ノ宮湯ノ岱50,湯ノ岱簡易郵便局
横堀郵便局,,39.064386,140.455256,秋田県,郵便局,普通,小野東堺85-1,横堀郵便局
羽後小野簡易郵便局,,39.0788591595,140.464083799,秋田県,郵便局,簡易,小野東水口122-1,羽後小野簡易郵便局
湯沢松岡簡易郵便局,,39.149522,140.441016,秋田県,郵便局,簡易,松岡外堀82,湯沢松岡簡易郵便局
湯沢上関簡易郵便局,,39.111296779,140.479978783,秋田県,郵便局,簡易,上関上関13,湯沢上関簡易郵便局
湯沢弁天郵便局,,39.189798,140.48157,秋田県,郵便局,普通,森嶽ノ下107-5,湯沢弁天郵便局
湯沢清水町郵便局,,39.164245,140.485458,秋田県,郵便局,普通,西新町7-15,湯沢清水町郵便局
稲川大舘簡易郵便局,,39.1482002756,140.564342768,秋田県,郵便局,簡易,川連町大舘3-1,稲川大舘簡易郵便局
稲川郵便局,,39.152409,140.568258,秋田県,郵便局,普通,川連町平城下35-15,稲川郵便局
須川郵便局,,39.091197,140.47796,秋田県,郵便局,普通,相川須川62-3,須川郵便局_2
湯沢田町郵便局,,39.157292,140.491846,秋田県,郵便局,普通,田町2-5-2,湯沢田町郵便局
湯沢前森町郵便局,,39.166792,140.492433,秋田県,郵便局,普通,柳町2-2-35,湯沢前森町郵便局
湯沢湯ノ原簡易郵便局,,39.1646794147,140.503229304,秋田県,郵便局,簡易,裏門1-207-5,湯沢湯ノ原簡易郵便局
花輪郵便局,,40.189414,140.787887,秋田県,郵便局,普通,花輪堰向49,花輪郵便局_2
上花輪簡易郵便局,,40.185235,140.789028,秋田県,郵便局,簡易,花輪上花輪85,上花輪簡易郵便局
柴平郵便局,,40.233297,140.78594,秋田県,郵便局,普通,花輪鶴田13-7,柴平郵便局
大湯郵便局,,40.294402,140.827047,秋田県,郵便局,普通,十和田大湯中田1-16,大湯郵便局
末広郵便局,,40.234962,140.739,秋田県,郵便局,普通,十和田末広八幡平78,末広郵便局_2
毛馬内郵便局,,40.270514,140.767607,秋田県,郵便局,普通,十和田毛馬内城ノ下32,毛馬内郵便局
長井田簡易郵便局,,40.103868,140.775392,秋田県,郵便局,簡易,八幡平夏井73-3,長井田簡易郵便局
八幡平郵便局,,40.142197,140.805665,秋田県,郵便局,普通,八幡平小山54-3,八幡平郵便局
長谷川郵便局,,40.111368,140.788168,秋田県,郵便局,普通,八幡平沼田89,長谷川郵便局_2
曙郵便局,,40.135106,140.77447,秋田県,郵便局,普通,八幡平長内25-3,曙郵便局_2
湯瀬郵便局,,40.122201,140.83983,秋田県,郵便局,普通,八幡平湯瀬42-16,湯瀬郵便局
水沢簡易郵便局,,40.052208,140.816225,秋田県,郵便局,簡易,八幡平平25-1,水沢簡易郵便局
尾去沢郵便局,,40.188024,140.766777,秋田県,郵便局,普通,尾去沢軽井沢51-1,尾去沢郵便局
石沢郵便局,,39.3388049705,140.125144827,秋田県,郵便局,普通,館六角111-7,石沢郵便局
亀田郵便局,,39.500585,140.081318,秋田県,郵便局,普通,岩城亀田大町肴町4,亀田郵便局_2
新谷簡易郵便局,,39.5776414034,140.059879565,秋田県,郵便局,簡易,岩城勝手前砂沢97-1,新谷簡易郵便局
岩城郵便局,,39.554465,140.056596,秋田県,郵便局,普通,岩城内道川烏森150-19,岩城郵便局_2
岩谷郵便局,,39.44365,140.099374,秋田県,郵便局,普通,岩谷町大宮田282,岩谷郵便局
吉沢簡易郵便局,,39.267281,140.111321,秋田県,郵便局,簡易,吉沢吉沢後田26,吉沢簡易郵便局
本荘郵便局,,39.388657,140.042996,秋田県,郵便局,普通,給人町43-1,本荘郵便局_3
玉ノ池簡易郵便局,,39.3507485413,140.059767145,秋田県,郵便局,簡易,玉ノ池落シ14-8,玉ノ池簡易郵便局
羽後小友郵便局,,39.359771,140.077714,秋田県,郵便局,普通,三条三条谷地73-4,羽後小友郵便局
西滝沢郵便局,,39.2815799559,140.114484014,秋田県,郵便局,普通,山本下野55-3,西滝沢郵便局
松ケ崎郵便局,,39.496156,140.04579,秋田県,郵便局,普通,松ケ崎松ケ崎町60,松ケ崎郵便局
上野簡易郵便局,,39.347273,140.093824,秋田県,郵便局,簡易,上野上野31,上野簡易郵便局_2
新沢郵便局,,39.461981,140.151314,秋田県,郵便局,普通,新沢小坂97-2,新沢郵便局
海士剥簡易郵便局,,39.368353,140.016974,秋田県,郵便局,簡易,西目町海士剥御月森1-42,海士剥簡易郵便局
孫七山簡易郵便局,,39.287275,140.010495,秋田県,郵便局,簡易,西目町出戸孫七山3-2,孫七山簡易郵便局
西目郵便局,,39.346158,140.015495,秋田県,郵便局,普通,西目町沼田新道下1-6,西目郵便局_2
石脇郵便局,,39.395602,140.048005,秋田県,郵便局,普通,石脇下タ畑197-1,石脇郵便局
本荘竜巻簡易郵便局,,39.404489,140.031883,秋田県,郵便局,簡易,石脇田尻野6-18,本荘竜巻簡易郵便局
由利郵便局,,39.316261,140.103609,秋田県,郵便局,普通,前郷堤下いかり37-1,由利郵便局
中田代郵便局,,39.43782,140.216588,秋田県,郵便局,普通,中田代朴沢107,中田代郵便局
笹子郵便局,,39.104246,140.28992,秋田県,郵便局,普通,鳥海町上笹子町15-1,笹子郵便局_2
直根郵便局,,39.149238,140.172151,秋田県,郵便局,普通,鳥海町中直根中山35-2,直根郵便局
鳥海郵便局,,39.194511,140.191315,秋田県,郵便局,普通,鳥海町伏見久保9-4,鳥海郵便局
鮎川簡易郵便局,,39.328385,140.069938,秋田県,郵便局,簡易,東鮎川岡田186-2,鮎川簡易郵便局
本荘駅前郵便局,,39.385602,140.052995,秋田県,郵便局,普通,東町18-3,本荘駅前郵便局
玉米郵便局,,39.287561,140.282973,秋田県,郵便局,普通,東由利舘合舘前30,玉米郵便局
宿郵便局,,39.310334,140.228534,秋田県,郵便局,普通,東由利宿宮ノ下46-2,宿郵便局
蔵簡易郵便局,,39.31478,140.262974,秋田県,郵便局,簡易,東由利蔵蔵94-1,蔵簡易郵便局
住吉簡易郵便局,,39.268117,140.260476,秋田県,郵便局,簡易,東由利田代沖田50,住吉簡易郵便局_3
老方郵便局,,39.302393,140.284467,秋田県,郵便局,普通,東由利老方四ツ眼4-4,老方郵便局
北内越郵便局,,39.416709,140.072156,秋田県,郵便局,普通,内越平岡471,北内越郵便局
矢島郵便局,,39.228396,140.133542,秋田県,郵便局,普通,矢島町田中町100-2,矢島郵便局
子吉郵便局,,39.370456,140.047779,秋田県,郵便局,普通,薬師堂堤下3-1,子吉郵便局
大久保郵便局,,39.866374,140.058246,秋田県,郵便局,普通,昭和大久保町後46-1,大久保郵便局_3
槻木簡易郵便局,,39.862486,140.0838,秋田県,郵便局,簡易,昭和豊川槻木荒屋22-1,槻木簡易郵便局_2
天王郵便局,,39.883036,139.988528,秋田県,郵便局,普通,天王上江川47-97,天王郵便局_2
上北野簡易郵便局,,39.817767,140.04686,秋田県,郵便局,簡易,天王上北野129-8,上北野簡易郵便局
大崎簡易郵便局,,39.892481,140.007415,秋田県,郵便局,簡易,天王大崎上沖中谷地31,大崎簡易郵便局_2
東湖簡易郵便局,,39.897201,139.960753,秋田県,郵便局,簡易,天王天王165,東湖簡易郵便局
出戸浜簡易郵便局,,39.843598,140.021859,秋田県,郵便局,簡易,天王北野258-3,出戸浜簡易郵便局
下虻川郵便局,,39.878872,140.070189,秋田県,郵便局,普通,飯田川下虻川屋敷50-2,下虻川郵便局
飯田川郵便局,,39.898314,140.078244,秋田県,郵便局,普通,飯田川飯塚飯塚58-43,飯田川郵便局
花館郵便局,,39.475043,140.462673,秋田県,郵便局,普通,花館中町4-11,花館郵便局
角間川郵便局,,39.405328,140.481006,秋田県,郵便局,普通,角間川町西中上町23-5,角間川郵便局
刈和野郵便局,,39.544754,140.374623,秋田県,郵便局,普通,刈和野愛宕下80-1,刈和野郵便局
羽後荒川郵便局,,39.612802,140.428504,秋田県,郵便局,普通,協和稲沢水沢634-2,羽後荒川郵便局
淀川郵便局,,39.558082,140.260743,秋田県,郵便局,普通,協和下淀川馬場40-1,淀川郵便局_2
協和郵便局,,39.616687,140.321013,秋田県,郵便局,普通,協和境野田99-2,協和郵便局_3
小種簡易郵便局,,39.526142,140.265743,秋田県,郵便局,簡易,協和小種鏡台152-2,小種簡易郵便局
一ノ渡簡易郵便局,,39.6330988476,140.312055971,秋田県,郵便局,簡易,協和船岡上一ノ渡111-3,一ノ渡簡易郵便局
羽後船岡郵便局,,39.657516,140.347954,秋田県,郵便局,普通,協和船岡上宇津野260,羽後船岡郵便局
中淀川簡易郵便局,,39.5829806636,140.271800884,秋田県,郵便局,簡易,協和中淀川白岩55-1,中淀川簡易郵便局
峰吉川駅前簡易郵便局,,39.56725,140.323793,秋田県,郵便局,簡易,協和峰吉川半仙64-74,峰吉川駅前簡易郵便局
峰吉川郵便局,,39.5651975534,140.339579592,秋田県,郵便局,普通,協和峰吉川峰吉川16,峰吉川郵便局
強首郵便局,,39.557805,140.281852,秋田県,郵便局,普通,強首強首86-3,強首郵便局
強首温泉簡易郵便局,,39.54253,140.299628,秋田県,郵便局,簡易,強首上野台14-21,強首温泉簡易郵便局
高梨郵便局,,39.457546,140.521278,秋田県,郵便局,普通,高梨麻生田9-2,高梨郵便局
大曲郵便局,,39.469489,140.473228,秋田県,郵便局,普通,佐野町1-19,大曲郵便局
四ッ屋郵便局,,39.497077,140.502802,秋田県,郵便局,普通,四ツ屋上古道76-3,四ッ屋郵便局
寺館簡易郵便局,,39.551819,140.332812,秋田県,郵便局,簡易,寺館寺館12,寺館簡易郵便局
神宮寺郵便局,,39.490597,140.422121,秋田県,郵便局,普通,神宮寺本郷下23-1,神宮寺郵便局
神宮寺駅向簡易郵便局,,39.494208,140.428232,秋田県,郵便局,簡易,神宮寺蓮沼85-1,神宮寺駅向簡易郵便局
羽後清水郵便局,,39.518651,140.550994,秋田県,郵便局,普通,清水上大蔵77-1,羽後清水郵便局
太田郵便局,,39.510041,140.5971,秋田県,郵便局,普通,太田町横沢窪関南535-3,太田郵便局_5
国見簡易郵便局,,39.530594,140.585434,秋田県,郵便局,簡易,太田町国見相野141-1,国見簡易郵便局
長信田郵便局,,39.521985,140.631819,秋田県,郵便局,普通,太田町小神成桜木81,長信田郵便局
大曲栄町郵便局,,39.452546,140.477117,秋田県,郵便局,普通,大曲栄町2-1,大曲栄町郵便局
高畑簡易郵便局,,39.4439434241,140.498525638,秋田県,郵便局,簡易,大曲上高畑152-3,高畑簡易郵便局_3
大川西根簡易郵便局,,39.4464277965,140.452669492,秋田県,郵便局,簡易,大曲西根中西根60-2,大川西根簡易郵便局
大曲上大町簡易郵便局,,39.458288,140.479794,秋田県,郵便局,簡易,大曲大町4-42,大曲上大町簡易郵便局
大曲駅前郵便局,,39.465045,140.479894,秋田県,郵便局,普通,大曲通町5-2,大曲駅前郵便局
大曲田町郵便局,,39.4501579538,140.484083683,秋田県,郵便局,普通,大曲田町20-24,大曲田町郵便局
大曲川目簡易郵便局,,39.436621946,140.482026426,秋田県,郵便局,簡易,飯田家ノ前112-1,大曲川目簡易郵便局
大曲戸蒔簡易郵便局,,39.459212,140.487949,秋田県,郵便局,簡易,大曲福見町3-33,大曲戸蒔簡易郵便局
大沢郷郵便局,,39.520587,140.30435,秋田県,郵便局,普通,大沢郷宿宿102-3,大沢郷郵便局
中仙郵便局,,39.541703,140.533496,秋田県,郵便局,普通,長野六日町76-5,中仙郵便局
土川郵便局,,39.539756,140.408232,秋田県,郵便局,普通,土川上野165-2,土川郵便局
藤木簡易郵便局,,39.408384,140.497116,秋田県,郵便局,簡易,藤木上野中53-2,藤木簡易郵便局
内小友郵便局,,39.428104,140.454065,秋田県,郵便局,普通,内小友荒町108,内小友郵便局
落合簡易郵便局,,39.449552,140.362503,秋田県,郵便局,簡易,南外悪戸野50-5,落合簡易郵便局
外小友郵便局,,39.42977,140.358798,秋田県,郵便局,普通,南外湯ノ又35-1,外小友郵便局
南楢岡郵便局,,39.4756,140.384903,秋田県,郵便局,普通,南外坊田381-2,南楢岡郵便局
仙北横堀郵便局,,39.487536,140.535375,秋田県,郵便局,普通,福田川原道下40-3,仙北横堀郵便局
豊岡郵便局,,39.559384,140.611853,秋田県,郵便局,普通,豊岡上野20-8,豊岡郵便局_5
羽後豊川郵便局,,39.555035,140.585989,秋田県,郵便局,普通,豊川八丁堀関下24-2,羽後豊川郵便局
北楢岡郵便局,,39.500596,140.399067,秋田県,郵便局,普通,北楢岡北楢岡70,北楢岡郵便局
北野目簡易郵便局,,39.5481364939,140.349707059,秋田県,郵便局,簡易,北野目四ツ谷186,北野目簡易郵便局
荒瀬郵便局,,39.979982,140.403766,秋田県,郵便局,普通,阿仁荒瀬段ノ上69-7,荒瀬郵便局
阿仁合郵便局,,40.00359,140.402099,秋田県,郵便局,普通,阿仁水無大町143-9,阿仁合郵便局
比立内郵便局,,39.899159,140.456265,秋田県,郵便局,普通,阿仁比立内前田表55-1,比立内郵便局
浦田郵便局,,40.1033,140.412093,秋田県,郵便局,普通,浦田浦田9-1,浦田郵便局_2
太田簡易郵便局,,40.234395,140.382367,秋田県,郵便局,簡易,栄太田106-1,太田簡易郵便局_4
五味堀簡易郵便局,,40.051917,140.401819,秋田県,郵便局,簡易,五味堀五味堀54,五味堀簡易郵便局
七座郵便局,,40.212451,140.294043,秋田県,郵便局,普通,今泉今泉6-1,七座郵便局
森吉簡易郵便局,,40.040531,140.432094,秋田県,郵便局,簡易,根森田杉ノ下98-2,森吉簡易郵便局
下小阿仁郵便局,,40.118296,140.309324,秋田県,郵便局,普通,三木田摩当12-10,下小阿仁郵便局
七日市郵便局,,40.175779,140.400962,秋田県,郵便局,普通,七日市囲ノ内9-5,七日市郵便局_2
竜森簡易郵便局,,40.110245,140.462366,秋田県,郵便局,簡易,七日市三ノ渡127,竜森簡易郵便局
鷹巣郵便局,,40.227728,140.366258,秋田県,郵便局,普通,住吉町7-32,鷹巣郵便局_3
前田郵便局,,40.063305,140.416817,秋田県,郵便局,普通,小又下川原193,前田郵便局_2
上杉簡易郵便局,,40.145873,140.345565,秋田県,郵便局,簡易,上杉下屋布岱310-14,上杉簡易郵便局
合川郵便局,,40.160514,140.327653,秋田県,郵便局,普通,新田目大野67-8,合川郵便局_3
南鷹巣簡易郵便局,,40.215508,140.37348,秋田県,郵便局,簡易,鷹巣平崎上岱13-97,南鷹巣簡易郵便局
綴子郵便局,,40.252914,140.377297,秋田県,郵便局,普通,綴子街道下117-1,綴子郵便局
新田中簡易郵便局,,40.237727,140.35737,秋田県,郵便局,簡易,綴子佐戸岱76,新田中簡易郵便局
米内沢駅前簡易郵便局,,40.126629,140.373207,秋田県,郵便局,簡易,米内沢上強瀬8-5,米内沢駅前簡易郵便局
米内沢郵便局,,40.120621592,140.371657871,秋田県,郵便局,普通,米内沢薬師下177-2,米内沢郵便局
坊沢郵便局,,40.229949,140.337927,秋田県,郵便局,普通,坊沢屋敷33,坊沢郵便局
下大野郵便局,,40.178289,140.302654,秋田県,郵便局,普通,木戸石東屋布岱16,下大野郵便局_2
李岱郵便局,,40.155237,140.313488,秋田県,郵便局,普通,李岱上悪外21-1,李岱郵便局
沢口簡易郵便局,,40.196313,140.390176,秋田県,郵便局,簡易,脇神脇神囲ノ内89,沢口簡易郵便局
由利院内郵便局,,39.268942,139.972998,秋田県,郵便局,普通,院内城前112,由利院内郵便局
金浦郵便局,,39.257094,139.915738,秋田県,郵便局,普通,金浦金浦105,金浦郵便局
象潟郵便局,,39.204503,139.901063,秋田県,郵便局,普通,象潟町後田52-4,象潟郵便局
上浜郵便局,,39.136453,139.884678,秋田県,郵便局,普通,象潟町小砂川小田13-47,上浜郵便局
小滝郵便局,,39.185895,139.944116,秋田県,郵便局,普通,象潟町小滝北田13,小滝郵便局_2
洗釜簡易郵便局,,39.164968,139.902387,秋田県,郵便局,簡易,象潟町洗釜砂山4-26,洗釜簡易郵便局
大竹簡易郵便局,,39.230334,139.944391,秋田県,郵便局,簡易,大竹前谷地146,大竹簡易郵便局
小出郵便局,,39.244499,139.956334,秋田県,郵便局,普通,中三地中ノ庭66,小出郵便局_3
仁賀保郵便局,,39.289495,139.961054,秋田県,郵便局,普通,平沢家妻57-1,仁賀保郵便局
雲沢郵便局,,39.613081,140.506274,秋田県,郵便局,普通,角館町西長野熊堂82-6,雲沢郵便局
中川郵便局,,39.619982,140.553198,秋田県,郵便局,普通,角館町川原寺前28-1,中川郵便局_8
角館郵便局,,39.595029,140.562657,秋田県,郵便局,普通,角館町中町21-1,角館郵便局
羽後白岩郵便局,,39.586143,140.611819,秋田県,郵便局,普通,角館町白岩上西野123-1,羽後白岩郵便局
西明寺郵便局,,39.655578,140.570482,秋田県,郵便局,普通,西木町上荒井古堀田35-5,西明寺郵便局
上桧木内郵便局,,39.815471,140.584744,秋田県,郵便局,普通,西木町上桧木内大地田28-6,上桧木内郵便局
桧木内郵便局,,39.743362,140.592959,秋田県,郵便局,普通,西木町桧木内松葉247-2,桧木内郵便局
田沢湖郵便局,,39.700396,140.726624,秋田県,郵便局,普通,田沢湖生保内街道ノ上81-3,田沢湖郵便局
田沢湖高原簡易郵便局,,39.778985,140.762036377,秋田県,郵便局,簡易,田沢湖生保内駒ヶ岳2,田沢湖高原簡易郵便局
神代郵便局,,39.625305,140.623761,秋田県,郵便局,普通,田沢湖卒田荒町49-8,神代郵便局_5
田沢郵便局,,39.764737,140.696804,秋田県,郵便局,普通,田沢湖田沢高屋67,田沢郵便局_2
七滝郵便局,,40.295129,140.759477,秋田県,郵便局,普通,荒谷万谷80-1,七滝郵便局_2
小坂郵便局,,40.328935,140.741304,秋田県,郵便局,普通,小坂鉱山古館17-1,小坂郵便局_2
上小阿仁郵便局,,40.048303,140.287662,秋田県,郵便局,普通,沖田面屋布149,上小阿仁郵便局
小沢田郵便局,,40.063579,140.293216,秋田県,郵便局,普通,小沢田釜渕6-11,小沢田郵便局
藤琴郵便局,,40.277165,140.264598,秋田県,郵便局,普通,藤琴家の後68-1,藤琴郵便局
芦崎簡易郵便局,,40.079402,139.968523,秋田県,郵便局,簡易,芦崎芦崎425,芦崎簡易郵便局
八竜郵便局,,40.096624,140.026018,秋田県,郵便局,普通,鵜川西鵜川81-4,八竜郵便局
八竜大曲簡易郵便局,,40.104401,140.007964,秋田県,郵便局,簡易,鵜川大曲119-2,八竜大曲簡易郵便局
下岩川郵便局,,40.086628,140.13934,秋田県,郵便局,普通,下岩川長面65-12,下岩川郵便局
山本中島簡易郵便局,,40.1402073792,140.063359885,秋田県,郵便局,簡易,外岡中嶋130-38,山本中島簡易郵便局
鯉川簡易郵便局,,40.00747,140.07824,秋田県,郵便局,簡易,鯉川上谷地25-1,鯉川簡易郵便局
琴丘郵便局,,40.0383,140.080182,秋田県,郵便局,普通,鹿渡町後121-1,琴丘郵便局
上岩川郵便局,,40.054262,140.150997,秋田県,郵便局,普通,上岩川塚ノ岱109-16,上岩川郵便局
森岳郵便局,,40.102181,140.074624,秋田県,郵便局,普通,森岳長田4-3,森岳郵便局
森岳温泉簡易郵便局,,40.089889284,140.087886986,秋田県,郵便局,簡易,森岳木戸沢48-61,森岳温泉簡易郵便局
浜口郵便局,,40.100245,140.001983,秋田県,郵便局,普通,浜田東浜田322-2,浜口郵便局
金岡郵便局,,40.119956,140.078789,秋田県,郵便局,普通,豊岡金田金光寺50-3,金岡郵便局
岩館郵便局,,40.40353,139.969897,秋田県,郵便局,普通,八森岩館向台8-3,岩館郵便局
八森郵便局,,40.371036,140.016284,秋田県,郵便局,普通,八森中浜45-1,八森郵便局
東八森郵便局,,40.334849,140.030096,秋田県,郵便局,普通,八森八森263,東八森郵便局
峰浜郵便局,,40.298263,140.03839,秋田県,郵便局,普通,峰浜水沢寺ノ後97-6,峰浜郵便局
塙川郵便局,,40.277716,140.072394,秋田県,郵便局,普通,峰浜塙豊後長根5-8,塙川郵便局
浦横町簡易郵便局,,39.967234,140.09611,秋田県,郵便局,簡易,浦横町舘ノ下60,浦横町簡易郵便局
五城目郵便局,,39.947077,140.120437,秋田県,郵便局,普通,下タ町112-1,五城目郵便局
高崎簡易郵便局,,39.938074,140.131508,秋田県,郵便局,簡易,高崎小沼1-1,高崎簡易郵便局
森山簡易郵便局,,39.950405,140.109435,秋田県,郵便局,簡易,小池森山下109,森山簡易郵便局_3
上樋口簡易郵便局,,39.936923,140.121016,秋田県,郵便局,簡易,上樋口切通73-9,上樋口簡易郵便局
西野簡易郵便局,,39.937756,140.101851,秋田県,郵便局,簡易,大川西野西野109,西野簡易郵便局
浅見内簡易郵便局,,39.977753,140.16712,秋田県,郵便局,簡易,内川浅見内後田39-1,浅見内簡易郵便局
湯ノ又簡易郵便局,,39.962896,140.167195,秋田県,郵便局,簡易,内川湯ノ又金ケ沢124-6,湯ノ又簡易郵便局
杉沢簡易郵便局,,39.916095,140.241284,秋田県,郵便局,簡易,馬場目杉沢49,杉沢簡易郵便局_3
馬場目簡易郵便局,,39.913593,140.161291,秋田県,郵便局,簡易,馬場目蓬内台120-5,馬場目簡易郵便局
下山内簡易郵便局,,39.9470938893,140.133996507,秋田県,郵便局,簡易,富津内下山内奈良崎86-5,下山内簡易郵便局
富津内簡易郵便局,,39.947479,140.205452,秋田県,郵便局,簡易,富津内中津又落合68,富津内簡易郵便局
内川郵便局,,39.948589,140.155179,秋田県,郵便局,普通,富津内富田向川原2-4,内川郵便局
八郎潟郵便局,,39.969419,140.077686,秋田県,郵便局,普通,一日市48,八郎潟郵便局
真坂郵便局,,39.962895,140.075663,秋田県,郵便局,普通,真坂鳥屋崎182-29,真坂郵便局_2
井内簡易郵便局（一時閉鎖）,,39.887542,140.138212,秋田県,郵便局,簡易,井内屋布合26-2,井内簡易郵便局（一時閉鎖）
上井河郵便局,,39.9073,140.115056,秋田県,郵便局,普通,黒坪天神35-2,上井河郵便局
今戸簡易郵便局,,39.924979,140.071856,秋田県,郵便局,簡易,今戸縄手添65-1,今戸簡易郵便局
下井河郵便局,,39.914424,140.078522,秋田県,郵便局,普通,北川尻海老沢樋ノ口40-3,下井河郵便局
大潟郵便局,,40.019409,139.959362,秋田県,郵便局,普通,中央1-35,大潟郵便局
後三年駅前簡易郵便局,,39.365057,140.532947,秋田県,郵便局,簡易,金沢西根上四ツ谷66-3,後三年駅前簡易郵便局
仙南西簡易郵便局,,39.387319,140.509611,秋田県,郵便局,簡易,金沢西根北今泉96-2,仙南西簡易郵便局
飯詰駅前郵便局,,39.407551,140.515447,秋田県,郵便局,普通,上深井谷地中53-8,飯詰駅前郵便局
千屋郵便局,,39.467824,140.595435,秋田県,郵便局,普通,土崎上野乙1-14,千屋郵便局_2
畑屋郵便局,,39.435327,140.561274,秋田県,郵便局,普通,畑屋熊野3-1,畑屋郵便局
仙南郵便局,,39.389498,140.533502,秋田県,郵便局,普通,飯詰中鶴田29-2,仙南郵便局
野荒町簡易郵便局,,39.398665,140.563498,秋田県,郵便局,簡易,野荒町町ノ内255,野荒町簡易郵便局
六郷郵便局,,39.422828,140.544054,秋田県,郵便局,普通,六郷上町40,六郷郵便局
三輪郵便局,,39.194796,140.439351,秋田県,郵便局,普通,貝沢拾三本塚3-3,三輪郵便局_4
西馬音内郵便局,,39.198961,140.40241,秋田県,郵便局,普通,西馬音内宮廻63,西馬音内郵便局
川原田簡易郵便局,,39.199794,140.408798,秋田県,郵便局,簡易,西馬音内川原田42-2,川原田簡易郵便局
